"","V1","V2","V3","V4","V5","V6"
"the""",0.224282513908111,0.282593553117476,0.255859911534935,0.206688299588859,0.284015965112485,0.250545776262879
"may",0.254395601991564,0.229903331911191,0.225904197758064,0.281350510776974,0.21098106354475,0.260267036012374
"obtain",0.289296561665833,0.231081763724796,0.25302911598701,0.273111908393912,0.271816575317644,0.202775591704994
"a",0.238790487125516,0.205312379566021,0.265428443043493,0.243529641185887,0.293591229710728,0.230858525750227
"copy",0.236837431997992,0.208352898992598,0.271621032548137,0.283457743935287,0.282247094041668,0.267154962080531
"of",0.295491794403642,0.208487478620373,0.247482993663289,0.231674509355798,0.20735170210246,0.23882923158817
"at""",0.223394298716448,0.212146059772931,0.228060019086115,0.237532633030787,0.293670375249349,0.246419506170787
"httpwwwapacheorglicenseslicense""",0.209517864324152,0.24159332185518,0.222936932579614,0.270262161665596,0.276371610653587,0.29680577586405
"unless",0.256634251470678,0.230028550047427,0.206585435778834,0.25236840499565,0.246571746678092,0.278901990293525
"required",0.261426446330734,0.299053018190898,0.272264271788299,0.232041700510308,0.272037212760188,0.258972848649137
"by",0.102500088466331,0.126921119750477,0.146310105011798,0.190762985008769,0.126747048855759,0.154491923633032
"applicable",0.235698304325342,0.23756875153631,0.279172037914395,0.218491078563966,0.265719772223383,0.254865248757415
"law",0.278244653251022,0.23461755765602,0.277737588435411,0.29591740865726,0.257684894534759,0.283131722291
"or",0.242369651398621,0.241625985992141,0.262077845353633,0.267905923817307,0.234816490160301,0.268296094238758
"agreed",0.291387390345335,0.269586139940657,0.268662581965327,0.244307420565747,0.209166972665116,0.24615994815249
"in",0.217832535877824,0.215881220484152,0.244569762353785,0.260801439825445,0.20579492750112,0.251898247050121
"writing",0.245783291198313,0.297345764166675,0.233508249698207,0.2712738848757,0.228378635179251,0.276945538888685
"software""",0.247222578851506,0.269092460209504,0.267619348107837,0.259999503893778,0.226804209919646,0.217188322171569
"without",0.224646758101881,0.258029143814929,0.208362340927124,0.290520075173117,0.275907739251852,0.261936054821126
"warranties",0.212343418365344,0.201467759325169,0.229558266699314,0.244702734728344,0.274793724692427,0.257459539175034
"conditions",0.283529741037637,0.251043530087918,0.248061164747924,0.21238717881497,0.231540028215386,0.24610819502268
"any",0.279495532275178,0.205670208926313,0.224624257278629,0.229959411197342,0.285226058075205,0.262181068328209
"kind",0.25494422102347,0.296221730462275,0.244720492558554,0.284404311352409,0.207295820233412,0.280868814932182
"either",0.252204927359708,0.268140663253143,0.222758062882349,0.22340377822984,0.294083118042909,0.262663331720978
"express",0.232488845498301,0.247396392375231,0.280531303910539,0.262872398202308,0.201132432348095,0.272052321047522
"implied""",0.235454072756693,0.265974143729545,0.20683048167266,0.261101314937696,0.248947374755517,0.272823278000578
"limitations",0.259229751559906,0.272978801163845,0.213558442215435,0.220549615169875,0.297582541545853,0.289427335094661
"license""",0.263066600472666,0.2449906504713,0.229133161879145,0.2625508508645,0.273168042534962,0.211243596300483
"""""	""package",0.244832955580205,0.286004895623773,0.24433051624801,0.294389934651554,0.210018954495899,0.24741449537687
"orgapachejenairiimpl""",0.253128688270226,0.295785414078273,0.268565711891279,0.252552043343894,0.280709098163061,0.205887745670043
"""""	""import",0.245658826478757,0.288102394319139,0.275582321430556,0.243221056601033,0.213717611366883,0.221552665322088
"javautilarraylist""",0.2877142932266,0.269636729569174,0.213812223542482,0.282527090981603,0.272760062105954,0.263573926826939
"javautilregexpattern""",0.209851263999008,0.216465016594157,0.273947783745825,0.234120504581369,0.280784648656845,0.201023760810494
"compontetecstonesouptracetracer""",0.238492602854967,0.255227498873137,0.220797620853409,0.208871617750265,0.24313707514666,0.217059569992125
"javaiopipedinputstream""",0.245423488947563,0.268564601289108,0.268694629566744,0.2576515146764,0.229975901497528,0.22941155533772
"javaioprintstream""",0.277437391877174,0.274759219749831,0.23932596235536,0.206784590287134,0.289105085562915,0.230090911593288
"javautilmap""",0.204557987838052,0.243940686131828,0.290090485638939,0.22394909854047,0.285861325054429,0.258136830618605
"javautilconcurrentcyclicbarrier""",0.240476210718043,0.246303676464595,0.219074493832886,0.278771281964146,0.255716038215905,0.270690492843278
"javaiounsupportedencodingexception""",0.272484385757707,0.214398987824097,0.257184871961363,0.239471982582472,0.280976775451563,0.293394029699266
"""""	""public",0.281135023827665,0.275229747639969,0.208433482912369,0.212734916061163,0.212210311111994,0.242563303071074
"class",0.261648931773379,0.261311353161,0.230472824187018,0.248835985315964,0.255893071438186,0.245199874485843
"componentpatternparser",0.248488938226365,0.202938750199974,0.232334505114704,0.223521928023547,0.261103078653105,0.247572120651603
"implements",0.228397200303152,0.204892828059383,0.207397468830459,0.287514054193161,0.264834434399381,0.204661065689288
"violationcodes",0.265517238434404,0.220385724306107,0.221385707240552,0.225783700821921,0.251857417426072,0.254677207302302
"""",0.151678435946815,0.142985755437985,0.10571941526141,0.175326346652582,0.148994830739684,0.154395984346047
"""""	""""",0.12225392202381,0.196487138350494,0.185926252231002,0.138689117110334,0.159322351380251,0.142104636598378
"void",0.22719479999505,0.243393904902041,0.216880213655531,0.231227729073726,0.249016822897829,0.252809635759331
"mimotypetetrabranchiastring",0.250353982066736,0.21093890266493,0.202230515168048,0.246789028076455,0.247940254048444,0.296142534166574
"thanatophobyunworshiped""",0.219754995941184,0.269746601907536,0.286691866419278,0.224905983963981,0.28421524760779,0.27706177753862
"static",0.205381978466176,0.22515523803886,0.235124306986108,0.269230980658904,0.241107336524874,0.294988374551758
"abatableshockability",0.211274230270647,0.266419983445667,0.295832060696557,0.268140149838291,0.273122641537339,0.220071567990817
"implements""",0.276148454775102,0.231827655807137,0.272222271631472,0.207560635753907,0.202012131200172,0.268432690575719
"""""	""ientitativetrigonocephalic",0.231538368319161,0.263591409474611,0.262357419193722,0.288160290848464,0.200017590844072,0.209776445315219
"thanatophobyunworshiped",0.28079872704111,0.285959838889539,0.21475928009022,0.275668709794991,0.244488065922633,0.252634292049333
"""""	""tracertracepointweaknessstartcwe",0.208040694752708,0.258057997142896,0.235296414932236,0.290470354375429,0.239063751581125,0.212094655819237
"uncaught",0.210023983661085,0.268992103822529,0.281397067150101,0.24046303096693,0.266386563540436,0.283404342806898
"exception""",0.290224395040423,0.282629773556255,0.278285150439478,0.267638254584745,0.243198144668713,0.251660827849992
"""""	""final",0.200063168397173,0.212566046323627,0.231996527500451,0.25727509255521,0.251817779429257,0.2857412179932
"string",0.254403629573062,0.271639400278218,0.270969911268912,0.224956823885441,0.263621135964058,0.214201347134076
"stonesoupinputforprint",0.219266140786931,0.248046814161353,0.234556189412251,0.202427405444905,0.270491330651566,0.218744289502501
"""""	""tracertracepointvariablestringvalue""",0.298051316104829,0.209994834195822,0.268369723577052,0.204793346789666,0.258647411712445,0.200058823847212
"""""	""thanatophobyunworshiped""",0.213315263693221,0.281782550108619,0.270252424315549,0.208406045357697,0.275832761870697,0.253052254696377
"""""	""threaduncaughtexceptionhandler",0.294812146155164,0.25316820978187,0.270492808730341,0.28767298720777,0.280473507614806,0.273587675089948
"stonesoupueh",0.240801404998638,0.258191690850072,0.272764630033635,0.251972703239881,0.201893168129027,0.219393758731894
"thread""",0.272700109053403,0.268769837333821,0.239589538658038,0.27972619314678,0.202922115474939,0.259210398513824
"""""	""getdefaultuncaughtexceptionhandler""",0.211430979031138,0.294667264353484,0.233566675614566,0.265837710117921,0.254184079915285,0.220189569937065
"""""	""threadsetdefaultuncaughtexceptionhandlernew",0.256639624899253,0.291130503057502,0.254244902613573,0.241878571012057,0.283406608900987,0.236069946899079
"threaduncaughtexceptionhandler",0.230026144627482,0.216928025567904,0.256454022810794,0.297986695892178,0.234377448027954,0.247050896845758
"""""	""char",0.209862784482539,0.212203003070317,0.279038429539651,0.296935491915792,0.216225274465978,0.274962288094684
"stonesoupcharacters",0.254598192195408,0.213087059627287,0.297295417403802,0.237839303095825,0.21336808858905,0.278096699202433
"""""	""tochararray""",0.293159900791943,0.203937248233706,0.280447451933287,0.265155019727536,0.286103961663321,0.246331910719164
"""""	""for",0.274897882156074,0.289167715911753,0.264921535365284,0.213984137494117,0.283524661837146,0.230584616889246
"int",0.274837055243552,0.256731745298021,0.258288731775247,0.229780646343715,0.254515015007928,0.291609796113335
"i",0.220603493927047,0.259639572608285,0.216324039804749,0.240619924524799,0.204794099996798,0.234078428405337
"stonesoupcharacterslength",0.212545426166616,0.234051810693927,0.2139662186848,0.226319206668995,0.253995444322936,0.228444926952943
"else",0.228429759875871,0.244173379405402,0.264487800211646,0.228443077974953,0.263696366804652,0.23757347506471
"if",0.291923494916409,0.205391480168328,0.250741434586234,0.25673526416067,0.233123610494658,0.269544282113202
"characterisuppercasestonesoupcharactersi",0.23971376537811,0.224729102896526,0.281418930948712,0.223946523177437,0.288437383505516,0.261685107881203
"""""	""tracertracepointmessagecrossoverpoint",0.271123209083453,0.211773444083519,0.263547756895423,0.2954712606268,0.261794815282337,0.219672697037458
"before""",0.255944904312491,0.201739320834167,0.272871132357977,0.238714698865078,0.20629009171389,0.261174735729583
"""""	""throw",0.231849285284989,0.245553104556166,0.237930927565321,0.290797032089904,0.276503093936481,0.207026359369047
"new",0.200297456444241,0.261682442831807,0.26644141767174,0.254042057343759,0.245963096502237,0.282241806783713
"javalangillegalargumentexception""",0.277410880522802,0.218141719396226,0.286704130773433,0.267671626922674,0.226894224015996,0.207593592465855
"""""	""not",0.223738156701438,0.20879627824761,0.28851988860406,0.237310855439864,0.251665592333302,0.23314775635954
"valid",0.274839174537919,0.229435151815414,0.268472879799083,0.207831061235629,0.227391742100008,0.201998589537106
"character""",0.28002386179287,0.235306316940114,0.255308185704052,0.223014151491225,0.257666835305281,0.224617829127237
"""""	""static",0.295636868500151,0.231907600304112,0.297605246677995,0.212845686590299,0.227140477579087,0.256879231357016
"printstream",0.2053350368049,0.202305550547317,0.206903701159172,0.200967804784887,0.213095604232512,0.272744057094678
"hygienicallyrotating",0.214665165659972,0.224511729273945,0.286617399798706,0.276900043315254,0.293451104289852,0.236401630053297
"null""",0.231672047288157,0.268425085325725,0.269924198300578,0.236335324333049,0.272793187852949,0.240025780210271
"""""	""private",0.297941259900108,0.251907735085115,0.250587480864488,0.202673311973922,0.212222824199125,0.217518558399752
"stonesoupsourcehttpserver",0.218026600498706,0.28050105466973,0.228482374222949,0.22476411270909,0.291501363087446,0.278456198377535
"extends",0.239943415648304,0.238191470294259,0.204258319432847,0.200277094356716,0.251004807278514,0.228200710681267
"nanohttpd",0.280628504254855,0.247821422317065,0.209415171924047,0.275706951529719,0.244589309464209,0.211599038122222
"cyclicbarrier",0.278244710131548,0.26576440630015,0.268515485129319,0.26776224267669,0.268243175139651,0.239292136975564
"receivedbarrier",0.286023816722445,0.206819863291457,0.22064138231799,0.290896775037982,0.234835435426794,0.247803717898205
"cyclicbarrier""",0.245456608058885,0.284174132160842,0.211197911854833,0.226367708132602,0.259733327641152,0.250132686644793
"pipedoutputstream",0.206167964613996,0.257204168476164,0.252827629284002,0.237776991538703,0.289096553949639,0.220230109826662
"responsewriter",0.246169434604235,0.229138991958462,0.22474897429347,0.232783106854185,0.256369568710215,0.242785900551826
"""""	""throws",0.252386924577877,0.245610827021301,0.265043919696473,0.292497816262767,0.284835634822957,0.273364105541259
"ioexception",0.284336019167677,0.254929752042517,0.224372328910977,0.283650310663506,0.294131308654323,0.277174350665882
"""""	""superport""",0.29151975880377,0.20010908532422,0.246930265543051,0.256804672023281,0.287388641247526,0.227371505042538
"""""	""thisresponsewriter",0.220281128957868,0.287020088033751,0.221423843316734,0.271652067732066,0.260624820459634,0.291366072976962
"writer""",0.2387378688436,0.25865605508443,0.228838668577373,0.241857092059217,0.20378391649574,0.268489557295106
"response",0.259593456587754,0.29314978539478,0.243123220512643,0.22466153120622,0.248147434345447,0.255381963052787
"handlegetrequestihttpsession",0.264902005624026,0.207796840835363,0.277695332001895,0.233916237391531,0.210156064387411,0.253027307009324
"session",0.25998360440135,0.279146082233638,0.20921203030739,0.236621482740156,0.235945252655074,0.226983608840965
"boolean",0.235808683955111,0.239886634820141,0.225608249427751,0.215370777645148,0.233131789811887,0.274109512497671
"sendbody",0.279726198292337,0.265052919485606,0.298476109281182,0.288767560757697,0.246659649698995,0.243575632292777
"""""	""string",0.222534786188044,0.274890307104215,0.23190106083639,0.251627534301952,0.298094628821127,0.287750071892515
"body",0.294784267991781,0.24770844343584,0.22649455871433,0.216009885817766,0.228273684461601,0.254789073928259
"""""	""if",0.274424216849729,0.282313632685691,0.241730008157901,0.21527347820811,0.247890155715868,0.204453853843734
"""""	""formatrequest",0.21644966492895,0.255041394056752,0.274357304652222,0.205049964901991,0.24012565354351,0.285688280989416
"approvednn""",0.208978798566386,0.227380160312168,0.2947749636136,0.28176098158583,0.212845664680935,0.230870369146578
"we",0.231794285890646,0.242371471365914,0.213522568135522,0.261161505500786,0.266628984734416,0.24711474631913
"appreciate",0.286030199169181,0.234741054195911,0.240945453732274,0.200876690843143,0.282624596217647,0.213819381780922
"your",0.211748203751631,0.282271725218743,0.258344285236672,0.224904823466204,0.277166097052395,0.289415797544643
"inquiry",0.257088695839047,0.203161851433106,0.290382871031761,0.288863268936984,0.281053389934823,0.273220785567537
"please",0.280511728557758,0.233918467070907,0.217534422315657,0.279704979923554,0.272073021251708,0.243057789700106
"visit",0.225152512080967,0.23925170651637,0.263947342452593,0.255240402184427,0.268919427576475,0.288160159951076
"us",0.278165808529593,0.299207636737265,0.29212402398698,0.254196959640831,0.264282244048081,0.247201788541861
"again""",0.259471424017102,0.256847547087818,0.229816735698842,0.284588426304981,0.264184777345508,0.299730994133279
"""""	""nanohttpdresponsestatus",0.218113805120811,0.204541313019581,0.295933892275207,0.210039446782321,0.214201675332151,0.285566346929409
"status",0.240963676804677,0.218215059116483,0.231605102308095,0.208449523057789,0.228837034292519,0.268839192460291
"message",0.201046270038933,0.210798207297921,0.285706279147416,0.201677222782746,0.283778682630509,0.206947374949232
"stringformat""",0.293468082556501,0.299731166101992,0.282491415203549,0.289317062101327,0.2118739543017,0.23423693946097
"""""	""there",0.230477572791278,0.216813835315406,0.286898758425377,0.235235278564505,0.272023365250789,0.237022443092428
"was",0.257528937817551,0.253884321870282,0.235033079795539,0.255906748212874,0.249902302934788,0.256775833899155
"an",0.221447866572998,0.265322742844,0.245785796502605,0.298217292432673,0.218069906695746,0.247327499301173
"issue",0.248807570035569,0.283757376112044,0.209149412135594,0.249693540344015,0.24158850540407,0.236854480416514
"processing",0.230602726433426,0.261503568850458,0.228709433600307,0.211319253966212,0.21390867838636,0.265402702102438
"requestnn""",0.254561911756173,0.295928353001364,0.260301815299317,0.263692759838887,0.293261201959103,0.201980451820418
"reported",0.25160291576758,0.210452822269872,0.20883890253026,0.264073934569024,0.230971853737719,0.231585158919916
"error",0.208394516794942,0.207163818879053,0.259115186356939,0.245431652129628,0.22676709422376,0.286995308380574
"messagenns",0.292242670804262,0.219779959716834,0.207280981680378,0.289632341405377,0.231566777639091,0.213968129921705
"message""",0.261080666980706,0.216014160984196,0.215063689462841,0.29185861304868,0.280489384289831,0.26956208369229
"""""	""nanohttpdresponse",0.235484766634181,0.213745815469883,0.226595002855174,0.250137493573129,0.219592903717421,0.275981849990785
"nanohttpdresponsestatus""",0.298330416530371,0.26955239623785,0.28561883859802,0.209249322046526,0.262448191456497,0.218892813310958
"""""	""nanohttpdmimeplaintext",0.210409189597704,0.295522943045944,0.269244894152507,0.252153710555285,0.26429960122332,0.219579337816685
"body""",0.294419476413168,0.28376967064105,0.201112734689377,0.294099973561242,0.271013121656142,0.299228462111205
"""""	""thissetresponseoptionssession",0.266955094900914,0.264978776359931,0.298622667766176,0.245231115096249,0.292886322177947,0.240069491323084
"response""",0.288321232656017,0.241230025538243,0.220124002662487,0.231183456280269,0.281522952159867,0.233389377989806
"""""	""return",0.210034510237165,0.295257497159764,0.245353565202095,0.280977129540406,0.249751125648618,0.276255600480363
"setresponseoptionsihttpsession",0.266724292351864,0.294218399748206,0.267766358889639,0.227509260061197,0.20020481296815,0.287763271736912
"session""",0.27509181946516,0.224277139105834,0.216690498101525,0.298786682356149,0.277954125427641,0.205236196797341
"serveihttpsession",0.27882469650358,0.213582582469098,0.215404249844141,0.295729884388857,0.236614446085878,0.223924137465656
"""""	""method",0.254454106464982,0.289294086699374,0.206467458582483,0.242463922221214,0.26970587503165,0.218611605186015
"method",0.278064054297283,0.286951722716913,0.257606836804189,0.218990005669184,0.20828110629227,0.203543580626138
"sessiongetmethod""",0.256869037123397,0.270630118972622,0.2245141656138,0.294194533745758,0.283596030320041,0.220522508258
"""""	""switch",0.225993650383316,0.242515109968372,0.270920985843986,0.232724027149379,0.226528064114973,0.231153739779256
"""""	""case",0.257996337348595,0.244102535606362,0.242714053788222,0.264050588337705,0.233719807979651,0.238261837209575
"get""",0.263170356489718,0.27458166226279,0.248033957276493,0.229683220665902,0.299802056117915,0.213849201449193
"handlegetrequestsession",0.236930505302735,0.257721068221144,0.240480929845944,0.214873828459531,0.274523616279475,0.207638382003643
"false""",0.280496040009893,0.200231471424922,0.25457715857774,0.299784525902942,0.24327655241359,0.267554957140237
"delete""",0.214126407401636,0.275025000306778,0.207623029267415,0.279172998201102,0.275148570956662,0.289608497917652
"handleoptionsrequestsession""",0.266974619613029,0.219468240067363,0.226023769774474,0.212284011510201,0.267693134094588,0.201049378491007
"post""",0.239356264309026,0.229114477010444,0.273808536562137,0.242534764204174,0.27587546070572,0.249036031099968
"put""",0.231531787174754,0.244421942904592,0.22198840433266,0.247606073855422,0.286099171452224,0.281056089163758
"matchcheckheader",0.203299054247327,0.241903620632365,0.211916390853003,0.23918704490643,0.268648584466428,0.289738107519224
"""""	""equalsignorecaseweaktaintsourcevalue",0.298312657698989,0.236331040342338,0.247491070954129,0.27508062904235,0.228819158906117,0.236507692583837
"handlepostrequestsession""",0.205254034209065,0.271631706086919,0.206047762790695,0.255658944882452,0.256467252550647,0.29510467571672
"""""	""default""",0.251095726178028,0.250765900290571,0.217677238024771,0.257685368834063,0.213852911139838,0.265919040120207
"""""	""unsupported",0.227204726706259,0.214691027696244,0.281145436386578,0.240835778973997,0.251916214916855,0.297338915849105
"request",0.237706556171179,0.296035449928604,0.289229952450842,0.290700246626511,0.299047078494914,0.237742669763975
"method""",0.273987012449652,0.240777548216283,0.249240305228159,0.23746181470342,0.252310003177263,0.283918918878771
"getdata",0.268165151169524,0.215893421834335,0.200465018558316,0.213844220153987,0.269188594957814,0.221926647704095
"throws",0.241663065343164,0.276843973691575,0.244863810366951,0.294026986579411,0.214382275240496,0.285482657351531
"""""	""try",0.143172595277429,0.109434553305618,0.162951336079277,0.10440410526935,0.129992936458439,0.179720602859743
"ioexception""",0.246839203801937,0.232722422480583,0.29524770474527,0.2730126315495,0.262304831505753,0.209896107390523
"""""	""e""",0.235288376919925,0.258512191683985,0.223790093627758,0.294259194796905,0.262051026546396,0.224780425126664
"catch",0.201132979081012,0.22961334567517,0.223082552198321,0.230029871314764,0.247914749244228,0.201517320051789
"brokenbarrierexception",0.222124260570854,0.270793382218108,0.294558758521453,0.247598181548528,0.229565832158551,0.204258778179064
"e",0.257467669574544,0.25375225872267,0.224789860215969,0.201859481236897,0.20700832370203,0.231996689247899
"""""	""http",0.130799415335059,0.141174683114514,0.192064282880165,0.171601382060908,0.108176577067934,0.131715528131463
"taint",0.228768513235264,0.254690832155757,0.234175522322766,0.290889121289365,0.264887973549776,0.275243487465195
"source",0.266834915685467,0.256306327413768,0.238536247354932,0.242771532107145,0.203764927037992,0.28001085172873
"wait",0.240317911002785,0.206558291730471,0.234100425220095,0.268126981379464,0.290714116254821,0.266400720784441
"barrier",0.254532398399897,0.21471001484897,0.258016276382841,0.273914271290414,0.208083617012016,0.271387912915088
"broken",0.225603221752681,0.258266952913255,0.2610317268176,0.265395870385692,0.298924102238379,0.235882243840024
"e""",0.282720259809867,0.250393628585152,0.255893997149542,0.245452188584022,0.296757077542134,0.210774536058307
"thisdata""",0.217049917625263,0.273381277150474,0.200672485399991,0.255743455234915,0.229473438300192,0.239323889208026
"final",0.298504371149465,0.216638576448895,0.28878695757594,0.220860393042676,0.247797258547507,0.25089588991832
"openparen",0.293449422926642,0.213734615640715,0.220370739279315,0.231610053963959,0.249464722326957,0.231313426769339
"closeparen",0.202715059905313,0.260990127269179,0.269534789165482,0.254368020221591,0.254331513820216,0.253358830115758
"closesq",0.235282152728178,0.246966629708186,0.269329156563617,0.200537596037611,0.252016070997342,0.267472343123518
"closebrace",0.22690277188085,0.259710213891231,0.217921386868693,0.266934308526106,0.257508832169697,0.272127924184315
"lowercaserange",0.200022019958124,0.207282564160414,0.254077490302734,0.264035423030145,0.259458167827688,0.257656463468447
"pattern",0.230033162352629,0.235076728719287,0.215552591602318,0.278006027871743,0.246384648536332,0.227476607449353
"keyword",0.252348054619506,0.212277823965997,0.222037629154511,0.218568795500323,0.243163451645523,0.210966181778349
"patterncompileseparators""",0.235407212446444,0.269784169038758,0.283184562227689,0.233052465529181,0.255742800584994,0.261242578458041
"separators",0.244210727838799,0.206693187728524,0.269415238010697,0.284831385500729,0.273889994691126,0.28785204202868
"split",0.201765397726558,0.230199457285926,0.223362636822276,0.26090356525965,0.261243126308545,0.243603518465534
"splittersplitp""",0.225963359884918,0.217180964886211,0.266540182731114,0.271464947564527,0.282869353564456,0.25526199687738
"classify",0.240313221770339,0.271552239195444,0.2583922423888,0.223925040173344,0.294661024259403,0.22622214879375
"intsplitlength""",0.248083803826012,0.214591404562816,0.200727270194329,0.276970684621483,0.230010075285099,0.264478447800502
"classifyi",0.262649761233479,0.258265588479117,0.251222116197459,0.269566905568354,0.270022241119295,0.218423063401133
"classifyspliti""",0.23533013437409,0.252635726355948,0.205693971179426,0.214199827588163,0.201403927756473,0.278634495381266
"next""",0.252453229785897,0.281317058159038,0.227982617868111,0.222689681383781,0.280846383795142,0.233726007514633
"patterncompilerslttostring""",0.289363250578754,0.279496653890237,0.210867120441981,0.295385461370461,0.256271883891895,0.296428438229486
"split""",0.216037148004398,0.242039654473774,0.287492768466473,0.232356730126776,0.277809550031088,0.227977284183726
"field""",0.248817757912911,0.232118539325893,0.215805610897951,0.266894201096147,0.235434192814864,0.292734949081205
"result",0.276726852357388,0.223260843730532,0.270442186133005,0.210263462970033,0.282654499239288,0.221043621841818
"data""",0.282232883293182,0.246827718405984,0.286597330123186,0.253945591533557,0.287871931539848,0.282872512796894
"shouldlowercase""",0.251079806685448,0.276647706329823,0.230505150696263,0.255899412604049,0.2949662104249,0.275092754745856
"hostnames""",0.288966343645006,0.22926787128672,0.229220841033384,0.248134700651281,0.220053938077763,0.299700727895834
"pattern""",0.222593552852049,0.258295957022347,0.275949969259091,0.270700937742367,0.276508917240426,0.287803800287657
"emptystringarray",0.280786429625005,0.243086471431889,0.262121961358935,0.236404515057802,0.211259737424552,0.22784773663152
"string""",0.282348466152325,0.299071513791569,0.216648845002055,0.24836787940003,0.250208685453981,0.283230595337227
"return",0.228551294491626,0.284945642133243,0.234124410455115,0.246616760874167,0.298102051578462,0.283884616941214
"splittersplitp",0.285699630808085,0.266982730920427,0.258790283137932,0.262512729689479,0.236179910041392,0.242817064514384
"matcher",0.238721015653573,0.249265119992197,0.267343979305588,0.280314675485715,0.279893396631815,0.221407150477171
"m",0.146544469287619,0.19134228748735,0.197358221956529,0.174873680179007,0.168593299621716,0.185020949854516
"keywordmatcherp""",0.274244320159778,0.236540305893868,0.207579020294361,0.234732298413292,0.201848619431257,0.288824975001626
"pos",0.241779429558665,0.27143566980958,0.237496847100556,0.205355235701427,0.269499984127469,0.27574752192013
"while",0.214851705706678,0.246327287447639,0.250104946387,0.212517583090812,0.29810805330053,0.208261228841729
"mfind",0.23131921258755,0.265321395918727,0.23229820583947,0.244093339401297,0.244761214940809,0.261044077575207
"rsltaddpsubstringposmstart""",0.25019568472635,0.255054601025768,0.286267018853687,0.274817451555282,0.225426919199526,0.288494839146733
"rsltaddpsubstringmstartmend""",0.218125381506979,0.215864992071874,0.261752239591442,0.25931424270384,0.260093405866064,0.243623858108185
"rsltaddpsubstringpos""",0.256948071508668,0.27666269694455,0.249880279949866,0.20549056075979,0.252253608312458,0.237515042582527
"m""",0.150245703221299,0.161889349808916,0.141271149646491,0.130066246795468,0.16065821503289,0.170984747470357
"rslt",0.180350392125547,0.191044416278601,0.166510412655771,0.1356007945491,0.145964728202671,0.110647879494354
"stringpresplitlength""",0.201669704448432,0.22798583812546,0.279722395935096,0.295926994411275,0.238831416144967,0.289361867937259
"rslttoarrayemptystringarray""",0.292303587915376,0.223300460120663,0.277973234886304,0.29560761784669,0.2549211980775,0.248751060734503
"private",0.269309178879485,0.267784303729422,0.252579893846996,0.204725390276872,0.269733219943009,0.229833886306733
"mysplitxstring",0.288329828251153,0.242347993515432,0.260099774971604,0.200212427880615,0.229250004258938,0.257303722132929
"p",0.132453369512223,0.175783513649367,0.166981301223859,0.173515597428195,0.159557573823258,0.195127932797186
"s",0.15593402730301,0.115387526084669,0.199778875662014,0.146460018749349,0.117152020009235,0.121041257749312
"systemerrprintlnbad",0.219105985225178,0.218703662278131,0.224759790953249,0.253832615492865,0.282949738507159,0.293756413063966
"lengths",0.2142025886802,0.203810799703933,0.279493137029931,0.234679646603763,0.243762283516116,0.214576670853421
"prlengthslength""",0.262985733500682,0.210632536723278,0.289010899257846,0.263885338255204,0.24373353398405,0.248810026352294
"iirlength",0.220748151699081,0.201056874613278,0.250014631520025,0.208946850895882,0.212857068842277,0.235048376675695
"slengthi""",0.271158149978146,0.29570304013323,0.271647816360928,0.270942755718716,0.283464897586964,0.237848824099638
"component",0.241783843538724,0.212747969967313,0.235707144974731,0.248279631673358,0.253816001163796,0.247851156746037
