"","V1","V2","V3","V4","V5","V6"
"*hit);",0.28703048422467,0.202400629362091,0.23080894802697,0.277099432423711,0.216666145995259,0.205889333691448
"void",0.277760310424492,0.257309908908792,0.277976217586547,0.229512752522714,0.262069211364724,0.272970537585206
"pinbuffer_locked(volatile",0.219322018302046,0.270735230087303,0.206940122623928,0.278046515653841,0.234491594741121,0.20734532547649
"*buf);",0.284305235766806,0.210639060940593,0.290822050301358,0.264644682267681,0.298730965983123,0.276254582381807
"buffersync(int",0.221577640855685,0.252296907012351,0.20565781777259,0.218957097711973,0.269963267911226,0.272774777538143
"flags);",0.276891695335507,0.299305611499585,0.208133046305738,0.259450924489647,0.274592683766969,0.281797521701083
"waitio(volatile",0.241403580107726,0.246227414766327,0.24437699355185,0.217413019854575,0.257566311350092,0.255757946544327
"terminatebufferio(volatile",0.273962756688707,0.249732894683257,0.274944710638374,0.246227302961051,0.249484918266535,0.246672637457959
"*buf,bool",0.278730731760152,0.256112102442421,0.200171838165261,0.271032936079428,0.293558379402384,0.241167368763126
"clear_dirty,int",0.222926492150873,0.25942000511568,0.221751229627989,0.2654028236866,0.247735194256529,0.270997059112415
"set_flag_bits);",0.219616644014604,0.253795198607259,0.266357752191834,0.204028138122521,0.203729743906297,0.259462676057592
"local_buffer_write_error_callback(void",0.235556374606676,0.219173066713847,0.225396006111987,0.237557407398708,0.296386553300545,0.200456282449886
"*arg);",0.282839403604157,0.265639480762184,0.296881659631617,0.298117486131378,0.284819469973445,0.239270506775938
"flushbuffer(volatile",0.253359042643569,0.247046782495454,0.221213647117838,0.251845253352076,0.293376823561266,0.277633946971036
"*buf,smgrrelation",0.226460296846926,0.237552849971689,0.249835264100693,0.294236679957248,0.20295476547908,0.220949137327261
"reln);",0.261466215807013,0.208080373541452,0.278801654744893,0.291907796845771,0.296392446244136,0.269348757131956
"buffer.	instead",0.255926157068461,0.246586569119245,0.260607310710475,0.258101075934246,0.279814594169147,0.225447345571592
"it",0.284316920931451,0.270471340604126,0.255970850354061,0.22881259098649,0.253965001483448,0.279139758693054
"tries",0.255449178861454,0.298586579621769,0.266116713639349,0.294181351759471,0.274770443234593,0.220498663675971
"to",0.201229792414233,0.221799057535827,0.230670679174364,0.280502683762461,0.210638904129155,0.294613594212569
"ensure",0.229246927751228,0.216851655347273,0.246604004339315,0.231127243652008,0.235765146743506,0.271299678273499
"that",0.256694870674983,0.204443254810758,0.247906403313391,0.215698266890831,0.29496744335629,0.213772905757651
"future",0.253231861582026,0.245559634966776,0.261066011548974,0.260232697078027,0.213504942785949,0.261424452043138
"given",0.277616063388996,0.255848157522269,0.234225468174554,0.239937572670169,0.223052351572551,0.296495268191211
"no-op",0.249140016897582,0.269920952105895,0.22407591745723,0.292089196806774,0.258794138161466,0.244101779605262
"if",0.250912229134701,0.275330294296145,0.255410848115571,0.292947077471763,0.270290752570145,0.257582495338283
"prefetching",0.255250974255614,0.209293279796839,0.276677466160618,0.272199947736226,0.226540915807709,0.20764313233085
"isn't",0.25074927334208,0.272240961878561,0.206798949744552,0.244654224673286,0.210454013617709,0.244500784948468
"compiled",0.205371679342352,0.262965199514292,0.253691455279477,0.227686518826522,0.294900709646754,0.223776898975484
"in.",0.258513182867318,0.282098745997064,0.267966369027272,0.299868315923959,0.202995359245688,0.265057196677662
"underking_ensheath",0.259903961839154,0.257541266572662,0.25535196790006,0.236417913762853,0.203495095390826,0.203157521528192
"stonesoup_global_variable;",0.294822866539471,0.253138155560009,0.260618680506013,0.265608416358009,0.295854408363812,0.293616561451927
"void*",0.251865139347501,0.257399974786676,0.212366728158668,0.294843616569415,0.22005421272479,0.279695608955808
"stonesoup_printf_context;",0.202465571835637,0.248619113001041,0.240998437791131,0.208809473575093,0.230564919533208,0.287902493285947
"}",0.107904370059259,0.182063885219395,0.17277797407005,0.174329146533273,0.10496758739464,0.112953180889599
"va_list",0.258884496078826,0.257939429627731,0.288406172581017,0.222219834732823,0.259449402429163,0.268753496417776
"argptr;",0.207979304040782,0.260611845762469,0.276197853521444,0.259427560702898,0.273641966027208,0.244202800700441
"va_start(argptr,",0.239258173527196,0.222736738016829,0.23734447141178,0.245521314768121,0.288790625054389,0.202500085881911
"format);",0.268014808697626,0.289486930379644,0.212886484875344,0.277028416725807,0.232382088107988,0.267975958134048
"va_end(argptr);",0.257794765359722,0.237070179614238,0.214465728960931,0.21458097579889,0.228056188323535,0.205380291468464
"stonesoup_close_printf_context()",0.258339780895039,0.217666992661543,0.265692286170088,0.238937210058793,0.203296219161712,0.25491110086441
"{",0.13325775442645,0.186691314727068,0.147656844486482,0.145490731322207,0.160579274385236,0.168107758555561
"stonesoup_exit_flag",0.258388160262257,0.275772569305263,0.227418943634257,0.287738610384986,0.226684169960208,0.274088792083785
"stonesoup_ev_handler(struct",0.299340824456885,0.275906713772565,0.22888806394767,0.211143731395714,0.267395367287099,0.247627358674072
"mg_connection",0.293337569548748,0.287156183854677,0.251726505556144,0.213119735848159,0.236348827905022,0.243327042041346
"*conn,",0.245301132369787,0.215856131934561,0.285016215965152,0.223234451096505,0.290248359763064,0.207909945049323
"enum",0.208960383152589,0.235079852258787,0.294550756155513,0.21157602891326,0.203748725098558,0.257829915825278
"mg_event",0.233666853443719,0.228343313978985,0.222856008936651,0.274813547218218,0.240795247186907,0.258122944645584
"ev)",0.265978544508107,0.290381922037341,0.221487299003638,0.22950893228408,0.250546481227502,0.264015171932988
"char*",0.222790232603438,0.239650965388864,0.239538041013293,0.253246177802794,0.221856117784046,0.285563139617443
"stonesoup_tainted_buff;",0.227230764715932,0.286330726649612,0.265915740118362,0.268232031725347,0.226749355881475,0.285694963368587
"ifmatch_header",0.257709999242797,0.274551649577916,0.294575799047016,0.233756258222274,0.224792182608508,0.250866144918837
"(strcmp(ifmatch_header,",0.202222423139028,0.27116743659135,0.27375444683712,0.220836668810807,0.284317585197277,0.203324741264805
"""weak_taint_source_value"")",0.295362667995505,0.290549212810583,0.233122537308373,0.20282105570659,0.208591811894439,0.239808260067366
")",0.169067181646824,0.182713059801608,0.198795668431558,0.184527439926751,0.109808668401092,0.141405693464912
"stonesoup_tainted_buff",0.262269197404385,0.202076479117386,0.265881384955719,0.241262278612703,0.233021041122265,0.23231908774469
"stonesoup:",0.269084417587146,0.215265452885069,0.219995721429586,0.287278455891646,0.252133701276034,0.20633765629027
"source-taint",0.211730237514712,0.222707059932873,0.288800541078672,0.201086174976081,0.209127400140278,0.225574154779315
"(socket",0.26752192217391,0.270868400437757,0.202981186378747,0.265616074716672,0.225790181173943,0.244923971733078
"variable)",0.224007187131792,0.251189089380205,0.224309088150039,0.253145434474573,0.274730533012189,0.275792064145207
"mg_get_var(conn,",0.236297896341421,0.294300494878553,0.285844265948981,0.290127146197483,0.289761019917205,0.298680516961031
"""data"",",0.250212374539115,0.223707418260165,0.284594464092515,0.229283725190908,0.235714584565721,0.235810605087318
"stonesoup_tainted_buff,",0.289675119379535,0.219675135449506,0.285425563249737,0.250792162190191,0.251544079883024,0.220705512119457
"buffer_size",0.269102330831811,0.290336842043325,0.274414673633873,0.25125952125527,0.26224579103291,0.298596049076878
"sizeof(char));",0.241562029556371,0.232945669954643,0.202303713792935,0.225621025473811,0.280460190633312,0.227963059023023
"break;",0.2631983126048,0.294322883640416,0.207270997739397,0.281969546992332,0.294622389110737,0.243403309956193
"free(stonesoup_tainted_buff);",0.269104734295979,0.284284508950077,0.292984468629584,0.291483445418999,0.287844708422199,0.260108342557214
"stonesoup_printf_context",0.270871602604166,0.296197025035508,0.289848332758993,0.23480083423201,0.233459183410741,0.269597776676528
"stonesoup_handle_taint(stonesoup_tainted_buff);",0.259125619870611,0.274460807093419,0.297897460893728,0.263581598945893,0.234355399105698,0.224545621522702
"else",0.223778714425862,0.247705797478557,0.238725388539024,0.268713895441033,0.222515334538184,0.257683070725761
"(ev",0.257354256487451,0.202106902305968,0.275477312575094,0.295688947848976,0.280618038470857,0.208676420617849
"mg_auth)",0.28479077112861,0.275393865653314,0.261845151474699,0.244660193636082,0.239946625754237,0.249392991629429
"stonesoup_read_taint(void)",0.26170134646818,0.298361344495788,0.21305613713339,0.269430041126907,0.270366229861975,0.252123526600189
"strcmp(getenv(""stonesoup_disable_weakness""),",0.237587780831382,0.242073366045952,0.292359058605507,0.251198907732032,0.298677912028506,0.218301856308244
""""")",0.102973318309523,0.117883318592794,0.148478918848559,0.193681555404328,0.113602225342765,0.150279805460013
"!",0.170274575427175,0.196298497985117,0.170083720842376,0.102465648157522,0.107453660760075,0.196365843946114
"struct",0.219340097228996,0.220674049132504,0.216986303916201,0.223241422069259,0.203861517924815,0.223327999375761
"mg_server",0.222985575837083,0.213637161673978,0.288865906838328,0.274159927573055,0.208314315835014,0.296872603078373
"*stonesoup_server",0.269002194982022,0.245038872607984,0.242634421749972,0.2320983764017,0.246422390686348,0.258051007264294
"mg_set_option(stonesoup_server,",0.217126697814092,0.203627714538015,0.264989187731408,0.291276671737432,0.262213807203807,0.225191961764358
"""listening_port"",",0.277743547060527,0.23910203280393,0.244566921610385,0.215971711906604,0.250255443085916,0.201982811326161
""""");",0.113085804483853,0.143327940884046,0.167904809722677,0.13333175953012,0.191730543156154,0.162386830872856
"(mg_poll_server(stonesoup_server,",0.216259207925759,0.259044618136249,0.212676050118171,0.271219018520787,0.248238474829122,0.268471420300193
"&&",0.166925183963031,0.102100310381502,0.126761683542281,0.12986883209087,0.159443891094998,0.144500636239536
"mg_destroy_server(&stonesoup_server);",0.252388280327432,0.254315471719019,0.202761792833917,0.208594660507515,0.260850573214702,0.277659518620931
"prefetchbuffer(relation",0.246587338065729,0.213096942123957,0.243770827283151,0.205553712300025,0.243412966118194,0.257439498160966
"reln,forknumber",0.283179483725689,0.252307874779217,0.205470573669299,0.266127902036533,0.258126338664442,0.245680634281598
"blocknum)",0.254535610903986,0.210341257532127,0.212539748684503,0.233098854240961,0.234387308731675,0.28246562925633
"open",0.247037768783048,0.208136895857751,0.264767721109092,0.259288685326464,0.277231104485691,0.291887497087009
"at",0.289666878874414,0.206212821928784,0.255562917026691,0.247223432967439,0.221413603122346,0.226611702982336
"smgr",0.194672778667882,0.115713297412731,0.127015135926195,0.136530709150247,0.103978704032488,0.151827252167277
"level",0.220548085588962,0.283028154610656,0.24201075497549,0.299947921256535,0.2467325149104,0.22314081271179
"already",0.289822207670659,0.265582591132261,0.267151676723734,0.207642237446271,0.244418172398582,0.246052068704739
"done",0.280822209222242,0.226018796814606,0.226911787805147,0.264058018289506,0.21880019933451,0.243488612608053
"(reln",0.232518560485914,0.251654833322391,0.215424795006402,0.292260081903078,0.297899660468101,0.211411495739594
"->",0.139874007110484,0.162027057656087,0.143646233715117,0.153582277405076,0.160876608313993,0.112116087274626
"rd_smgr",0.186021757149138,0.103604167117737,0.155286962515675,0.14636015619617,0.131170629081316,0.161849500145763
"((void",0.240693089202978,0.294886862090789,0.22653166144155,0.246227263007313,0.285177525854669,0.299704272090457
"*)))",0.163215098949149,0.152456314093433,0.121639085747302,0.148996257851832,0.1250482914038,0.190422852779739
"((reln",0.252382351318374,0.253946313052438,0.215315692336299,0.289738886756822,0.259787992970087,0.254312659054995
"rd_rel",0.209223531140015,0.256132236355916,0.260212191287428,0.294428621092811,0.204171738447621,0.291635129204951
"relpersistence)",0.28196331304498,0.238277784455568,0.223098588036373,0.202538940683007,0.218194135231897,0.232239348534495
"'t')",0.151892425492406,0.109859875077382,0.145096586854197,0.19376593453344,0.102689880738035,0.190867895749398
"'t'",0.140480897412635,0.197913573984988,0.108375143981539,0.162343149445951,0.173297817609273,0.15751325355377
"!reln",0.283607037412003,0.204199561057612,0.266204927442595,0.286466547311284,0.233353906171396,0.285400639940053
"rd_islocaltemp)",0.252549048140645,0.287362247449346,0.22254416286014,0.278496033791453,0.283062358084135,0.240518519002944
"localprefetchbuffer(reln",0.230994087667204,0.268339137663133,0.254908778262325,0.21259861451108,0.202236515190452,0.258477308810689
"rd_smgr,forknum,blocknum);",0.280993140419014,0.288697572378442,0.279199622385204,0.202289643837139,0.259357269504108,0.286883904086426
"buffertag",0.273456906620413,0.270146863185801,0.275123824831098,0.287789309863001,0.252988222218119,0.221082489797845
"newtag;",0.22261486495845,0.205182529590093,0.265411796676926,0.236184908659197,0.218950704089366,0.288599701644853
"uint",0.248723079101183,0.280218725721352,0.284350128774531,0.224612991139293,0.290233724168502,0.215827502752654
"newhash;",0.247970064915717,0.222423821734265,0.233485545474105,0.213130883825943,0.203059199498966,0.262539608380757
"lwlockid",0.2758707561763,0.237176798121072,0.267659237468615,0.241170626063831,0.250816453527659,0.239886687672697
"newpartitionlock;",0.247533449693583,0.218594156787731,0.253135598474182,0.213240062748082,0.23265196105931,0.278394532157108
"tag",0.218280479544774,0.243868334079161,0.278451249026693,0.219715678575449,0.243405440123752,0.275501147494651
"so",0.246980029041879,0.207995408028364,0.265208264323883,0.294565741252154,0.232004611263983,0.204549667797983
"we",0.261749843368307,0.2629878440639,0.227728296117857,0.222217850084417,0.259559211856686,0.200636006519198
"can",0.291055448027328,0.271080057113431,0.268448111601174,0.283200390031561,0.271659084921703,0.210818379349075
"lookup",0.248482459341176,0.230708909570239,0.235188027564436,0.270513194752857,0.275105967372656,0.223983428790234
"reln",0.270475294115022,0.256433194247074,0.212545300764032,0.244255134998821,0.272212444944307,0.270441974117421
"smgr_rnode",0.268760881316848,0.293646346917376,0.221532515226863,0.267148265894502,0.20567913390696,0.223053238983266
".",0.123266136064194,0.108011960587464,0.161557418922894,0.111943456693552,0.101410431833938,0.157232695142739
"node",0.258833458041772,0.268752586492337,0.225728010921739,0.201381577877328,0.220602788007818,0.208275439380668
",",0.176062713912688,0.121661147428676,0.126955263945274,0.14080910438206,0.155123972287402,0.185816933074966
"newtag",0.247304469277151,0.294072809023783,0.231901460909285,0.261256790999323,0.258092951099388,0.236266685975716
"forknum",0.222465875628404,0.254543934063986,0.252614888991229,0.227178501151502,0.223372466838919,0.258595909038559
"blocknum);",0.213044598838314,0.219636142556556,0.293861424550414,0.208570793364197,0.217394117335789,0.228344187908806
"newhash",0.283301254804246,0.280944788223133,0.248301313235424,0.216757876938209,0.203885480388999,0.278921950329095
"newpartitionlock",0.275758398347534,0.251887715631165,0.293461099616252,0.234667765861377,0.295323072839528,0.250127287721261
"see",0.228185297339223,0.216221953649074,0.258650377974845,0.269349612016231,0.256446028850041,0.292597128264606
"block",0.281364172371104,0.21164804014843,0.218182831373997,0.256328137358651,0.297035240801051,0.202475974615663
"pool",0.209117542463355,0.256247045495547,0.290915005630814,0.247536215372384,0.243489680555649,0.268991307471879
"buf_id",0.220294977002777,0.243281440809369,0.272180177946575,0.264065273012966,0.234742179349996,0.203382158861496
"lwlockrelease(newpartitionlock);",0.239962373045273,0.225774417864159,0.217432385450229,0.264198727812618,0.259381339279935,0.243434157269076
"(buf_id",0.284518707473762,0.240641306969337,0.259811869589612,0.233482437371276,0.25361795949284,0.233346108580008
"<",0.136668496252969,0.124762876750901,0.15288259468507,0.17538692036178,0.193283431301825,0.172926500439644
"",0.296112662181258,0.26328215347603,0.280099947541021,0.280573925445788,0.24391524894163,0.252516378648579
"*is*",0.2298050487414,0.24754759981297,0.219534898456186,0.238311272696592,0.244098023488186,0.233115768083371
"do",0.229896693723276,0.287886231741868,0.250876367860474,0.279174058930948,0.270212170295417,0.276689181686379
"nothing.",0.220354075869545,0.248309084190987,0.26123755867593,0.282063319627196,0.27342926254496,0.293910754867829
"really",0.228284510178491,0.253857180383056,0.231250824313611,0.213761558732949,0.273509499453939,0.208999971370213
"stupid",0.270845539402217,0.207893228810281,0.297235621209256,0.247263028542511,0.204410545364954,0.235015109274536
"since",0.235626047570258,0.243556403834373,0.295994638535194,0.251130615011789,0.266555197630078,0.249504629685543
"know",0.227818045020103,0.201301319594495,0.205308322235942,0.231756932171993,0.201965148118325,0.231961915059946
"are",0.267797421081923,0.273116926313378,0.21589537949767,0.235721142170951,0.201083930931054,0.205045525566675
"going",0.23720067536924,0.230382070853375,0.217694722046144,0.205723955971189,0.212918636132963,0.243695192714222
"need",0.264386085420847,0.231540327402763,0.277334017702378,0.297578727058135,0.229160391888581,0.298253668588586
"soon.",0.274708372517489,0.25232453357894,0.222470525838435,0.206072732433677,0.213102678093128,0.28873630373273
"but",0.224616101616994,0.225439807656221,0.213420764403418,0.279816236603074,0.202131475624628,0.218283329624683
"great",0.297696830471978,0.294722067331895,0.217547911661677,0.276635894039646,0.280385441053659,0.284577956562862
"solution:",0.289773393888026,0.229306691419333,0.298505458491854,0.266612506681122,0.289823321788572,0.231570294685662
"when",0.206582543626428,0.236116150626913,0.258788466779515,0.261678701988421,0.287202822975814,0.25497941498179
"caller",0.289434299175628,0.212473541079089,0.200673251319677,0.299798915837891,0.2487615382066,0.261433201795444
"does",0.277176565839909,0.215109903551638,0.249473629333079,0.292524979868904,0.211470347223803,0.23074180255644
"ultimately",0.243191586853936,0.211447616410442,0.297257685940713,0.296798277786002,0.25447120454628,0.226503164507449
"touch",0.263048150669783,0.252347651449963,0.291352781816386,0.257052435074002,0.233075765310787,0.289511005603708
"block,",0.257560476241633,0.231833934853785,0.29586474634707,0.271237745485269,0.253072846541181,0.287389003043063
"favoritism",0.206225536437705,0.277194314356893,0.294236456835642,0.240295319189318,0.219998846412636,0.242793006030843
"blocks",0.217212967039086,0.256331551470794,0.288065903703682,0.281561989081092,0.269804701022804,0.263412273582071
"involved",0.231371879740618,0.270067727100104,0.209895137231797,0.215874022943899,0.298469449882396,0.287611335585825
"prefetch",0.271187209081836,0.219687430909835,0.277898829290643,0.260606239177287,0.271833916357718,0.218634674721397
"sequence.",0.261172069376335,0.229087386606261,0.225680840201676,0.208825583709404,0.218265379033983,0.271207165112719
"clear",0.28685137249995,0.25074547319673,0.246737893228419,0.29999703024514,0.231662555295043,0.201395133370534
"there's",0.255765390931629,0.23909221815411,0.289855719311163,0.225245022471063,0.23932925297413,0.227644962212071
"enough",0.29879708327353,0.275993254943751,0.26660165451467,0.251861949870363,0.212403572094627,0.249780649761669
