"","V1","V2","V3","V4","V5","V6"
"new",0.231812355900183,0.21515663061291,0.231100610550493,0.278741303272545,0.263610735093243,0.287153352075256
"javautilconcurrentatomicatomicboolean""",0.263625095691532,0.231564879836515,0.299151043803431,0.212603586749174,0.241520754271187,0.211400603759103
"""""	""false""",0.279304966400377,0.244633386959322,0.209215530473739,0.229406374436803,0.238255652482621,0.272504347469658
"""""	""whilei""",0.241359754023142,0.25791113988962,0.263806197233498,0.242995781241916,0.223407122096978,0.283447430841625
"""""	""ifcharacterislettercodecharati""",0.211042567272671,0.268669179757126,0.20997458586935,0.262189714587294,0.227286800392903,0.257606479059905
"""""	""ifbackground""",0.246568496292457,0.289105607452802,0.292741912184283,0.283872808841988,0.276390860346146,0.231531260535121
"""""	""codecodesubstringbackground""",0.20874947165139,0.282619725423865,0.230349398334511,0.251491806469858,0.226529487781227,0.227073445101269
"""""	""ifcodelength",0.233120142109692,0.226110131433234,0.251258242037147,0.213864892884158,0.260082092997618,0.241652973927557
"return",0.213676241063513,0.287748980196193,0.236507064057514,0.272302112658508,0.283164786873385,0.230425925599411
"code""",0.226202837494202,0.286051728948951,0.217590072262101,0.274440706754103,0.22470153644681,0.277294860128313
"""""	""forint",0.218485278217122,0.230709309014492,0.218463640590198,0.239354468602687,0.217242557508871,0.214987771096639
"iicodelengthi""",0.240079885628074,0.212358450726606,0.259066639351659,0.27125848592259,0.20392199261114,0.27320952846203
"""""	""ifcharacterislowercasecodecharati""",0.288915758416988,0.297988016833551,0.24692337482702,0.235975984018296,0.277741484972648,0.220631395769306
"""""	""final",0.243873527180403,0.23466601120308,0.246928543038666,0.282498169573955,0.214132285234518,0.250960346614011
"string",0.251114098238759,0.282452627108432,0.238668574695475,0.245744492183439,0.213334541814402,0.220118958619423
"finalcolor""",0.201155639323406,0.216250933590345,0.258943555969745,0.24508335699793,0.283527109003626,0.228783658030443
"""""	""string",0.235867005470209,0.274941199459136,0.24721333454363,0.249775978410617,0.268775018956512,0.262679881299846
"codenull""",0.277420153142884,0.236895435932092,0.216762276086956,0.28049501045607,0.211217014794238,0.283179274294525
"""""	""ifcodenullcodeindexofi""",0.213415335468017,0.244894558563828,0.261635198071599,0.279250292410143,0.296019466919825,0.222442247602157
"""""	""ifcodenullcodenull""",0.249381160689518,0.205109975370578,0.289978265226819,0.276065458054654,0.206871545501053,0.201680105738342
"""""	""return",0.257383255567402,0.249741812329739,0.20084087215364,0.215401692432351,0.208770395955071,0.248578668525442
"codecode""",0.218705052416772,0.259033198072575,0.201246677781455,0.216451764502563,0.226359000825323,0.225063581299037
"mixhtmlcodesstring",0.275000523799099,0.228029215103015,0.209677178412676,0.298362510418519,0.250838993070647,0.244737301114947
"code",0.254749303520657,0.205983412452042,0.204435447021388,0.28623838534113,0.203842910635285,0.257102296152152
"""""	""ifcodenullcodelength""",0.223837366444059,0.230360916885547,0.263841443671845,0.276910419994965,0.211521387752146,0.268712883419357
"""""	""htmlcode""",0.2644203098258,0.231373497727327,0.25022508832626,0.20325196206104,0.210309592681006,0.268598541431129
"""""	""ifcodestartswith",0.276912744482979,0.269817337254062,0.294816285627894,0.224160973774269,0.280395051254891,0.26540114977397
"codestartswithfont""",0.285693259607069,0.235197713412344,0.244348484533839,0.209845791733824,0.222928480478004,0.234383271168917
"""""	""htmlcodecode""",0.289256798941642,0.295529864006676,0.291796763893217,0.261913311528042,0.296512669604272,0.251059668371454
"""""	""ifcodestartswithcodestartswith""",0.274922758503817,0.241477190516889,0.237149900430813,0.281065810658038,0.227593701519072,0.293023866321892
"""""	""ifhtmlstartswith",0.24868835597299,0.251494927704334,0.256912877154537,0.22313483513426,0.208986871084198,0.24604951927904
"""",0.189713816856965,0.193731030728668,0.125979624805041,0.187834709440358,0.15187163723167,0.169782496150583
"fonthtml""",0.254017875646241,0.271903242333792,0.264811666938476,0.24238092310261,0.215721555938944,0.288659650669433
"mixcolorcodesstring",0.256302377814427,0.227103451825678,0.258130785869434,0.249125366960652,0.250886656180955,0.276657442306168
"""""	""ifcodenullcodelength",0.274626236502081,0.20175843371544,0.205232491856441,0.216114905965514,0.294824796379544,0.200125183467753
"italics""",0.278139488957822,0.227517781965435,0.292846891586669,0.289974715420976,0.294912775605917,0.216981961252168
"""""	""htlookuphttagnone",0.266252248291858,0.212746015260927,0.227636703546159,0.222459502588026,0.216443433566019,0.271291856351309
"ansi",0.202042532805353,0.228828764776699,0.268025238742121,0.203723674826324,0.255646514403634,0.277446813602
"escape""",0.218387476354837,0.29811988431029,0.236209555692039,0.203183454717509,0.210950821032748,0.264343976392411
"""""	""htlookup",0.280699766101316,0.249032437219284,0.266687517450191,0.282330493931659,0.247369569423608,0.298146439762786
"mxp",0.16899383480195,0.107673357054591,0.155712024564855,0.108233424881473,0.177455539279617,0.134198559680954
"iicolorallnormalcolorcodeletterslengthi""",0.25690545856487,0.204229754745029,0.243349312036298,0.271031785523519,0.257248000334948,0.282037481875159
"default",0.298780066845939,0.266408866876736,0.282982641109265,0.244826055364683,0.280982863763347,0.211538708396256
"color",0.248319827439263,0.275089419982396,0.296907379943877,0.25989756162744,0.278940803115256,0.22466256506741
"settings""",0.268547048326582,0.249939649668522,0.266617874894291,0.28001925968565,0.226993875065818,0.279654299863614
"""""	""htlookupcolorcodehighlighthttaglightcyan""",0.256924967933446,0.21190132452175,0.253885293658823,0.286416570539586,0.222510773176327,0.21701970892027
"""""	""htlookupcolorcodeyoufighthttaglightpurple""",0.219399808812886,0.227946879481897,0.238534393673763,0.228725213371217,0.280889093712904,0.259279423765838
"""""	""htlookupcolorcodefightyouhttaglightred""",0.216068816068582,0.216287555033341,0.236128757102415,0.253495357255451,0.255791434599087,0.20210680696182
"""""	""htlookupcolorcodefighthttagred""",0.298282587481663,0.293163985107094,0.218109965953045,0.235130919166841,0.274095052969642,0.245545130898245
"""""	""htlookupcolorcodespellhttagyellow""",0.223698665434495,0.224505717260763,0.276418989081867,0.278352154418826,0.229400018136948,0.260508998087607
"""""	""htlookupcolorcodeemotehttaglightpurple""",0.230289148748852,0.250605224072933,0.278606514306739,0.228467492572963,0.211885958327912,0.254053498688154
"""""	""htlookupcolorcodeweatherhttagwhite""",0.213766699866392,0.297682829294354,0.292287074145861,0.282313126721419,0.215322492318228,0.296975162671879
"""""	""htlookupcolorcodetalkhttaglightblue""",0.249758615833707,0.20058421085123,0.241568554821424,0.212690174998716,0.20655838153325,0.239353937353008
"""""	""htlookupcolorcodetellhttagcyan""",0.254919925774448,0.264105577836744,0.20607845922932,0.262835611077026,0.20925766043365,0.252288030367345
"""""	""htlookupcolorcodechannelmixhtmlcodeshttaglightcyanhttagbgblue""",0.280629217391834,0.218870787369087,0.228393965144642,0.229519118205644,0.268539178208448,0.22626167498529
"""""	""htlookupcolorcodechannelforehttaglightcyan""",0.280889054271393,0.22383906210307,0.226195417717099,0.219323592679575,0.270763972681016,0.265542677324265
"""""	""htlookupcolorcodeimportantmixhtmlcodeshttaglightcyanhttagbgblue""",0.248250965890475,0.236029592668638,0.294143112492748,0.273702288977802,0.245296000689268,0.212465773592703
"""""	""htlookupcolorcodeimportantmixhtmlcodeshttagyellowhttagbgblue""",0.274405450653285,0.214381039026193,0.211687300074846,0.246188117819838,0.218813400273211,0.288556323526427
"""""	""htlookupcolorcodeimportantmixhtmlcodeshttagyellowhttagbgred""",0.245812756940722,0.234835496498272,0.284684693999589,0.260665135551244,0.294211947359145,0.200410016975366
"""""	""htlookupcolorcoderoomtitlehttaglightcyan""",0.208214812679216,0.265188234113157,0.263171847816557,0.276481193490326,0.28863334483467,0.201778700156137
"""""	""htlookupcolorcoderoomdeschttagwhite""",0.224642660655081,0.213978207064793,0.206759643182158,0.297656056657433,0.259273973689415,0.275102422619239
"""""	""htlookupcolorcodedirectionmixhtmlcodeshttaglightcyanhttagbgblue""",0.284952183486894,0.205105403531343,0.221615934860893,0.206680262694135,0.230984194390476,0.202038642112166
"""""	""htlookupcolorcodedoordeschttaglightblue""",0.25991704671178,0.28460898399353,0.254432386928238,0.259649587702006,0.227491998136975,0.242476369137876
"""""	""htlookupcolorcodeitemhttaglightgreen""",0.243661944638006,0.210215185163543,0.298210420133546,0.262326989043504,0.277575553068891,0.23579405688215
"""""	""htlookupcolorcodemobhttaglightpurple""",0.225335404812358,0.228806285187602,0.27331597392913,0.265148776187561,0.248060574079864,0.269383892021142
"""""	""htlookupcolorcodehitpointshttaglightcyan""",0.207962327869609,0.268515487411059,0.237782496842556,0.221560512203723,0.25941988339182,0.286297408863902
"""""	""htlookupcolorcodemanahttaglightcyan""",0.288795045041479,0.219127792702056,0.21371338176541,0.205637562461197,0.244450292829424,0.253899250132963
"""""	""htlookupcolorcodemoveshttaglightcyan""",0.210675985552371,0.245509611302987,0.256942269182764,0.24800428096205,0.209517630492337,0.235954503249377
"""""	""htlookupcolorcodeunexpdirectionmixhtmlcodeshttagcyanhttagbgblue""",0.231771054957062,0.213858079630882,0.217764661367983,0.283502818853594,0.246488784439862,0.265837109973654
"""""	""htlookupcolorcodeunexpdoordeschttaglightblue""",0.24223320519086,0.219441355136223,0.298298002802767,0.212759587913752,0.298505779355764,0.225333153549582
"""""	""vectorstring",0.262921637296677,0.228178327251226,0.263373462064192,0.246109402598813,0.297273432160728,0.265444661700167
"schemesettingscmparmsparsecommascmpropsgetvarcmpropsstrcolorschemetrue""",0.237605493795127,0.241140229697339,0.247250491008162,0.204094926849939,0.248842452047393,0.277583289262839
"iischemesettingssizei""",0.212071138736792,0.231199689558707,0.230525189498439,0.265604840987362,0.217678381782025,0.291899587935768
"valuessubstringxtrim""",0.278646075795405,0.270819759834558,0.232093651848845,0.21632691831328,0.245206208061427,0.276233256421983
"iiiicolorcodeallcodenameslengthii""",0.25665483281482,0.238347216998227,0.222455880069174,0.257500274898484,0.234651990723796,0.231747098686174
"""""	""ifcodechar",0.217197626293637,0.280559095996432,0.296452057245187,0.220670540467836,0.217679480323568,0.28971058789175
"addcolornull""",0.219307639496401,0.277002412453294,0.25447560378816,0.262660636357032,0.272341253980994,0.249824742320925
"""""	""addcolorvaluesubstringxtrim""",0.217990310094319,0.230250670667738,0.223751462134533,0.227807208732702,0.232511001918465,0.207879587286152
"""""	""ifnewvalnull""",0.224201821046881,0.256110307667404,0.223353249696083,0.284482084470801,0.203685174463317,0.244355603237636
"""""	""ifsnullsstartswithslength""",0.256637892709114,0.271561311115511,0.202750271116383,0.266932293586433,0.228592352801934,0.202041413472034
"htlookup""",0.284765704837628,0.276238759211265,0.290716539602727,0.205869334284216,0.265140998619609,0.203084388514981
"""""	""if",0.252794086001813,0.240698516275734,0.209776715189219,0.242125877947547,0.27648367988877,0.285171456821263
"unworshipedkotwaleecompareandsetfalse",0.270888357260264,0.246357198897749,0.218568796501495,0.238356604822911,0.232496937294491,0.236208753380924
"true",0.235793166491203,0.221444844920188,0.25526026901789,0.231735910172574,0.293527639936656,0.28559378827922
"""""	""tracertracepointlocation""",0.272172533185221,0.269116522092372,0.236165384901688,0.254515964002348,0.213302585203201,0.285240871575661
"""""	""standardcolorlookups""",0.216129271825776,0.297948731621727,0.229609673307277,0.271026196121238,0.27813236550428,0.25583578730002
"""""	""file",0.260563865839504,0.278259682212956,0.229695262038149,0.209321497939527,0.210997389443219,0.241044146986678
"simitywerejaguar",0.206405775994062,0.225285856472328,0.234717955742963,0.283754614810459,0.28422207206022,0.24775121267885
"file""",0.208843001211062,0.276363438181579,0.281626002839766,0.228963057114743,0.269443155219778,0.276077271508984
"simitywerejaguargetparentfilemkdirs",0.297145781898871,0.277716540591791,0.218842445896007,0.212474877061322,0.296434456668794,0.219924681563862
"""""	""cmcolortactuspolyphobia",0.245035848999396,0.225673761265352,0.268017001985572,0.299775710282847,0.207107100170106,0.236262131738476
"printstream""",0.216810775455087,0.245342124369927,0.274595165671781,0.252246269304305,0.284620725130662,0.251149877090938
"""""	""new",0.254140579444356,0.21289149064105,0.299741706927307,0.210868547856808,0.277920269826427,0.283439360675402
"fileoutputstreamsimitywerejaguar",0.296631190762855,0.233554504998028,0.206116924714297,0.249017196893692,0.289698857814074,0.278441981854849
"false""",0.258473234716803,0.203012590156868,0.210333067155443,0.266743620974012,0.235100452997722,0.228635147376917
"""""	""true",0.253759994637221,0.285401280340739,0.217540404340252,0.278907166072167,0.200501983030699,0.224242169968784
"iso""",0.200989814009517,0.245117550296709,0.248493555607274,0.239915147982538,0.258185258763842,0.216784733789973
"catch",0.263911666464992,0.290126825287007,0.244353451952338,0.230846784589812,0.263197018485516,0.227618771907873
"filenotfoundexception",0.22052748396527,0.246586771309376,0.25092013310641,0.23884544391185,0.230344516295008,0.235010339389555
"nabbyrotal",0.299822011752985,0.237130915559828,0.230311937234364,0.269995634281076,0.274672585609369,0.256658715708181
"null""",0.241796850971878,0.241272738226689,0.25835485572461,0.202931277290918,0.285289736022241,0.232567512686364
"cmcolortactuspolyphobia",0.287272338359617,0.268435047101229,0.290467477985658,0.217463343078271,0.222155671590008,0.293409616150893
"null",0.253037269576453,0.280292906030081,0.204887066432275,0.227496274048463,0.218332778965123,0.274629515060224
"finally",0.290635798708536,0.274991700495593,0.242277593933977,0.203166063223034,0.286894645681605,0.211768155894242
"""""	""ifclookupnull""",0.207723197899759,0.241800456237979,0.235036765038967,0.299287445493974,0.29751536664553,0.264537502499297
"""""	""clookup",0.213665588502772,0.205326908640563,0.272008946165442,0.224079637462273,0.259470379003324,0.273465703357942
"""""	""clookupcolorlibrarycolorcodebackgroundnull""",0.270303648756817,0.281482587126084,0.25597120935563,0.228080619801767,0.255342034506612,0.282918814150617
"""""	""ifx""",0.292810469702817,0.235266101872548,0.271269594645128,0.247439782042056,0.298920213920064,0.289070495264605
"""""	""ifkeyequalsignorecasecolorcodeallcodenamesii""",0.293002624390647,0.201032171421684,0.283185521233827,0.272089619818144,0.214801256591454,0.219786653667688
"addcodenull""",0.236277774139307,0.229472485231236,0.280054689431563,0.297338548395783,0.219217413105071,0.295550812757574
"""""	""value""",0.225948539143428,0.234317657281645,0.259462515381165,0.20226009725593,0.291442036931403,0.234363485034555
"""""	""else""",0.269107016641647,0.200117805646732,0.255797412618995,0.237781990109943,0.226334762014449,0.289355265558697
"addcodecolorallcolorsii",0.233241453883238,0.259438631217927,0.235807906487025,0.214089923142456,0.22392911198549,0.216798802115954
"break""",0.225751085928641,0.218366371747106,0.23038553125225,0.267665034392849,0.237507209554315,0.282235582079738
"""""	""ifaddcodenull""",0.275348558789119,0.223358745104633,0.284541757637635,0.268537516379729,0.277028600056656,0.259818848967552
"""""	""clookupcodecharnewval""",0.279392334981821,0.232708664145321,0.28244594912976,0.204397451970726,0.285715718590654,0.266155887907371
"clookup""",0.29890033849515,0.269275286677294,0.228211966552772,0.245747184520587,0.250554526527412,0.267541996389627
"void",0.213148987432942,0.237509744777344,0.257099524466321,0.22004059148021,0.253397998446599,0.205444503366016
"crosshandloculusfalconoidunbrimmingstring",0.214067584322765,0.247492737113498,0.266231702570803,0.214116692682728,0.267987891240045,0.290871290187351
"rectoscopemarmot",0.297818195912987,0.298426849022508,0.203705573664047,0.287466012942605,0.255834854766727,0.214217144809663
"""""	""try",0.104332453128882,0.192126016924158,0.116485888534226,0.15534769911319,0.191382298315875,0.121024718158878
"""""	""fis",0.255718206590973,0.237102403654717,0.222850008355454,0.232628666749224,0.220262194308452,0.273246142198332
"javaiofileinputstreamreadpath""",0.257789061404765,0.239531819662079,0.233355639711954,0.218748009740375,0.272647847887129,0.216591730364598
"""""	""tracertracepointmessagetriggerpoint",0.29587854356505,0.211779857194051,0.235638033668511,0.24016378633678,0.234438678203151,0.252248086943291
"before""",0.286708055436611,0.297310419054702,0.248313614586368,0.242521235952154,0.259993705200031,0.279300482640974
"""""	""javaiobufferedreader",0.227231615432538,0.20184769325424,0.225440238276497,0.21321348878555,0.231198789039627,0.283036818122491
"reader",0.274166875029914,0.233052047062665,0.247820174088702,0.26998598293867,0.238499585981481,0.255818754760548
"javaiobufferedreader""",0.225739160203375,0.249691554601304,0.29739935384132,0.235905601689592,0.291173005104065,0.203242319473065
"egetmessage""",0.230213093012571,0.242247240408324,0.255583547754213,0.283171785296872,0.252480565430596,0.24467578898184
"""""	""eprintstacktracecmcolortactuspolyphobia""",0.202648399351165,0.274976899079047,0.270152802648954,0.264176675491035,0.202922026440501,0.251970902993344
"""""	""throw",0.240782998525538,0.242423516418785,0.207848183112219,0.205732642393559,0.206066684122197,0.258934709173627
"e""",0.291444091498852,0.240984247648157,0.253808494098484,0.290303403418511,0.220083049242385,0.296284023718908
"complanetinkcoffeemudcore""",0.249638826632872,0.241509405034594,0.220301043870859,0.206002458115108,0.266125006764196,0.269919440336525
"complanetinkcoffeemudareasinterfaces""",0.289410453755409,0.262477243808098,0.220664405194111,0.213752130814828,0.208837757608853,0.2426729000872
"complanetinkcoffeemudcommoninterfaces""",0.231623189733364,0.289238851401024,0.273105979454704,0.246529963286594,0.272675115871243,0.225126398750581
"complanetinkcoffeemudmobsinterfaces""",0.238387328782119,0.227644080482423,0.232009557145648,0.253587078372948,0.25582771319896,0.27615541559644
"javaioprintstream""",0.218250154680572,0.207040983415209,0.207400068035349,0.214140806160867,0.212248195311986,0.215597358858213
"javaiofilenotfoundexception""",0.209038121136837,0.280329036596231,0.202678695227951,0.294610297144391,0.203086203057319,0.260038943402469
"you",0.231992904422805,0.258626323612407,0.260953810648061,0.206906931987032,0.245116602582857,0.219934685574844
"may",0.259978658333421,0.219905376876704,0.291719534690492,0.238365990994498,0.242854785593227,0.270103154866956
"not",0.25027504330501,0.241543694795109,0.256553364638239,0.280592935695313,0.235991778760217,0.273022118187509
"use",0.280899158190005,0.288718526484445,0.205750853591599,0.234030673047528,0.203914290596731,0.294856503186747
"this",0.269389923801646,0.242246522661299,0.24667902069632,0.25028773562517,0.25225628844928,0.238386669592001
"file",0.297331113205291,0.223554870788939,0.227248787437566,0.265192643227056,0.243077263608575,0.211302329716273
"except",0.238446527440101,0.20235346632544,0.237896468187682,0.279839348979294,0.292251625284553,0.25793606878724
"in",0.297018043720163,0.220157382660545,0.221783781819977,0.248303685127757,0.214476571325213,0.253530027763918
"compliance",0.213279480906203,0.260967676900327,0.295321378693916,0.275865898490883,0.206888123322278,0.263059763540514
"with",0.288617335096933,0.251357829407789,0.243674227455631,0.236020989064127,0.224489514343441,0.28792801448144
"the",0.299975242838263,0.271876259543933,0.228007313003764,0.25218594877515,0.247755131078884,0.269071839167736
"license""",0.224515675590374,0.244582588691264,0.262965797143988,0.297586980252527,0.224751779437065,0.257067086175084
"unless",0.213230224745348,0.231727865780704,0.276606640964746,0.280585636640899,0.280840341211297,0.271730248746462
"required",0.229897021618672,0.255591127858497,0.271122982865199,0.252759986952879,0.217146757384762,0.203401541290805
"by",0.134835214400664,0.116153477155603,0.172565885866061,0.150431979633868,0.149034773116,0.171062251972035
"applicable",0.289971972024068,0.209542734618299,0.244208764028735,0.212646923493594,0.296204893290997,0.288097653072327
"law",0.250326949567534,0.250646911584772,0.280195442633703,0.230052331346087,0.261352264904417,0.276719127013348
"agreed",0.255348718981259,0.245781227271073,0.233900519576855,0.209397981013171,0.253944405470975,0.281331043317914
"to",0.2737556979293,0.294762339117005,0.20848565956112,0.296602247399278,0.225114801689051,0.207842135429382
"writing",0.239450424606912,0.22050617611967,0.280553159816191,0.246555508091114,0.203492776514031,0.221155992057174
"software""",0.229998484160751,0.251684841513634,0.222444588481449,0.244704612367786,0.211009527929127,0.216747995070182
"limitations",0.251299206074327,0.26297459511552,0.217771438090131,0.223145156144164,0.214534250786528,0.251792270923033
"under",0.208026465307921,0.205011451942846,0.213396951416507,0.273470329702832,0.245583335286938,0.219793423754163
"t",0.156291736592539,0.17663432250265,0.128262235061266,0.160345997475088,0.154237484186888,0.191008251532912
"inducedbulleted""",0.275653971824795,0.241651075636037,0.27423926545307,0.233108918508515,0.263142898585647,0.229073758446611
"""""	""static",0.295691626449116,0.267054408811964,0.268705055094324,0.230609620292671,0.279881983110681,0.272583687654696
"printstream",0.240350080444478,0.203368784720078,0.227190031600185,0.213173634093255,0.247127452725545,0.222790304617956
"thongpunctilio",0.287961842585355,0.202070558723062,0.299925316590816,0.292326584085822,0.293757654703222,0.240972915431485
"idreturn",0.265502166724764,0.222143920394592,0.230485115433112,0.295100521319546,0.231067676376551,0.26735723214224
"cmcolor""",0.208619424048811,0.281083491398022,0.216983892372809,0.249001415912062,0.233330767275766,0.249841557024047
"int",0.244978886586614,0.21473253283184,0.244995668530464,0.24770464815665,0.22208361858502,0.275722719845362
"translatesinglecmcodetoansioffsetstring",0.265601052413695,0.2081973597873,0.257061941712163,0.208158601494506,0.284516859939322,0.208029381348751
"""""	""i""",0.226005674456246,0.272815414564684,0.285634142253548,0.262100916961208,0.295786278019659,0.252455144398846
"translatecmcodetofgnumberstring",0.230612706812099,0.255235609458759,0.210460200440139,0.273399554472417,0.275911059114151,0.268127526855096
"boldtranslatesinglecmcodetoansioffsetcodem""",0.20041029790882,0.291179671301506,0.298012742842548,0.288148317090236,0.264458746789023,0.231992979068309
"backgroundcodeindexof""",0.252394837397151,0.296560075483285,0.207062215381302,0.227372548216954,0.260346167371608,0.278199950582348
"""""	""finalcolor",0.27931789518334,0.29237723806873,0.273657586984336,0.26492302690167,0.213251509098336,0.262571077933535
"translateansitocmcodestring",0.228707782877609,0.221502078650519,0.292174054938369,0.224720929027535,0.287010196829215,0.200037554255687
"""""	""ifcodeindexof",0.220823421888053,0.281040476984344,0.280448751128279,0.21169450848829,0.286845270241611,0.296664744708687
"""""	""boolean",0.297875262214802,0.215541527094319,0.259906476200558,0.224820030387491,0.229523863783106,0.282367595843971
"boldcodeindexofcodeindexof""",0.292063874914311,0.21724525957834,0.236990862176754,0.236860694456846,0.269209753302857,0.218168676295318
"""""	""codeboldcolorcodelettersincardinalordericharactertouppercasecolorcodelettersincardinalordericharat""",0.221883887774311,0.205066601000726,0.217210249835625,0.242694272333756,0.243998150574043,0.236920355120674
"""""	""ifcodestartswith""",0.212596525228582,0.244559651752934,0.21838521247264,0.217942066444084,0.24758451578673,0.246726923482493
"""""	""ifcodestartswithcodecodesubstringlength""",0.232964940718375,0.299446509312838,0.262361628445797,0.290308294631541,0.223262054496445,0.235264315735549
"cmmsg",0.190348257427104,0.147713005356491,0.196534961368889,0.126652519730851,0.118551939586177,0.159307506331243
"fixsourcefightcolorcmmsg",0.205506246909499,0.253336022165604,0.280220433999784,0.227534924331121,0.298820342612453,0.289229694101959
"msg""",0.182457581791095,0.106359378271736,0.109611043916084,0.10059946202673,0.151112533709966,0.1360536522232
"""""	""ifmsgtargetmessagenull""",0.298343571415171,0.291000077221543,0.293713093711995,0.230627916008234,0.26162697635591,0.20903335371986
"""""	""msgsettargetmessagecmstringsreplaceallmsgtargetmessagefe""",0.242398831923492,0.201993235596456,0.203174991905689,0.242962825880386,0.205123140872456,0.228253326681443
"standardhtmllookups""",0.229819128056988,0.20720448596403,0.20150229211431,0.223469832004048,0.270370564609766,0.223724989942275
"""""	""htlookupnew",0.21064940711949,0.270214498322457,0.278047073236667,0.297912880871445,0.227546704211272,0.227553273341618
"string""",0.267797728488222,0.286937408242375,0.266029931185767,0.238957801740617,0.296049620001577,0.263541840948164
"bold""",0.252584536466748,0.22139619612135,0.222280488582328,0.210792810772546,0.235197049658746,0.261848201672547
"""""	""htlookuphttagunderline",0.204307024693117,0.231814483739436,0.233516319515184,0.285057954443619,0.225582225457765,0.201730315526947
"underline""",0.201950007979758,0.227059972658753,0.26100065940991,0.247540661995299,0.207220994797535,0.231461555836722
"""""	""htlookuphttagblink",0.217812960944138,0.270507875736803,0.261894137971103,0.206677636201493,0.259989589243196,0.220257006562315
"""""	""int",0.242577067180537,0.217073236708529,0.237836896139197,0.265410791547038,0.262725415220484,0.233044989686459
"xsindexof""",0.253272658027709,0.26895642366726,0.241719856043346,0.208921643323265,0.267895099427551,0.231794269173406
"keyssubstringxtrim""",0.297909559309483,0.214407015568577,0.286779212532565,0.280171473859809,0.229996611806564,0.262265907041728
