"","V1","V2","V3","V4","V5","V6"
"""""	""static",0.200485218805261,0.278864777716808,0.233221951592714,0.213672353350557,0.254132336680777,0.273892946378328
"printstream",0.24714036223013,0.253965885587968,0.240934421424754,0.242096938472241,0.211310319905169,0.253789638751186
"tactuspolyphobia",0.223578599188477,0.243777919607237,0.265732928132638,0.286898787249811,0.278475623484701,0.23446311308071
"null""",0.269152252329513,0.211142508452758,0.280175950354897,0.271418742765673,0.281499019032344,0.264150719461031
"static",0.235161208501086,0.297143855574541,0.261334932618774,0.266530280956067,0.299929803656414,0.248202845081687
"final",0.255090465419926,0.204049572697841,0.23304394504521,0.273170560388826,0.212046800390817,0.202038423181511
"javautilconcurrentatomicatomicboolean",0.218014895636588,0.252813702006824,0.281003369437531,0.291739085153677,0.242551966896281,0.225463037844747
"unworshipedkotwalee",0.230360522051342,0.262719436571933,0.273637427040376,0.297945603961125,0.230444979970343,0.204658247902989
"new",0.202639489690773,0.258594592404552,0.247027459274977,0.256738437712193,0.271185256680474,0.277543949196115
"javautilconcurrentatomicatomicboolean""",0.252716825855896,0.27310125650838,0.267892388789915,0.223029676359147,0.279733763635159,0.229754615738057
"""""	""false""",0.299590284051374,0.286163818184286,0.238142491946928,0.279067468899302,0.272902415972203,0.287661201437004
"string",0.219282415928319,0.229745785705745,0.207506232592277,0.202594211883843,0.284041004488245,0.268241790751927
"idreturn",0.258234135154635,0.266300070984289,0.279356359457597,0.277962280460633,0.237093742354773,0.216495402390137
"cmcolor""",0.202607334661298,0.236172445537522,0.218520825426094,0.240767404669896,0.29486227130983,0.26113472012803
"int",0.210026696929708,0.24440433701966,0.255834043957293,0.271977253770456,0.220732856169343,0.296351640368812
"translatesinglecmcodetoansioffsetstring",0.279468402964994,0.265218810900114,0.21279044051189,0.283406485733576,0.297228552540764,0.248379981704056
"code""",0.261617490975186,0.202767293341458,0.230244956584647,0.2456369132502,0.230362257873639,0.219296528212726
"""""	""ifcodestartswith",0.267382307071239,0.235215443046764,0.242913556843996,0.20750849316828,0.259181368979625,0.213321561855264
"return",0.203548565995879,0.285269479919225,0.280896813306026,0.267518894327804,0.269850537623279,0.25599870334845
"""",0.143899850221351,0.141090721241198,0.169417664781213,0.149579682550393,0.143656168109737,0.156426044856198
"""""	""whilei""",0.221433641528711,0.299494209000841,0.204838382941671,0.2660987643525,0.201160111417994,0.234135220991448
"""""	""ifcharacterislettercodecharati""",0.243214059411548,0.211885094433092,0.201517922896892,0.240583617100492,0.248047078913078,0.205078373174183
"""""	""i""",0.220641831355169,0.25187115946319,0.218558565666899,0.215134442760609,0.223177228285931,0.245733272144571
"translatecmcodetofgnumberstring",0.272298335330561,0.228646643063985,0.259064894891344,0.209827875439078,0.266508883843198,0.222230795258656
"""""	""ifbackground""",0.285550511395559,0.239159379317425,0.223906742758118,0.267625532625243,0.235980951762758,0.226014584954828
"""""	""codecodesubstringbackground""",0.279755362821743,0.253954638610594,0.252093707816675,0.274496806086972,0.283787023834884,0.248308658855967
"""""	""forint",0.25097509289626,0.282339465385303,0.259706485574134,0.291854594112374,0.231946568377316,0.275433805747889
"iicodelengthi""",0.241989410435781,0.209641682892106,0.288389143161476,0.283415168803185,0.249687074311078,0.280450260546058
"""""	""ifcharacterislowercasecodecharati""",0.210403660917655,0.26712600637693,0.233588865213096,0.242563613853417,0.220836841175333,0.245417400659062
"""""	""return",0.2649287794251,0.290944651747122,0.269905578601174,0.272744402335957,0.271504995343275,0.210744778392836
"boldtranslatesinglecmcodetoansioffsetcodem""",0.26472471402958,0.265002712374553,0.218435121909715,0.280842947610654,0.289843756123446,0.237252742797136
"""""	""ifcodelength",0.291620946722105,0.247408486693166,0.277526734001003,0.259499538736418,0.286674869130366,0.297796292928979
"""""	""final",0.253163003432564,0.200325223780237,0.203123214980587,0.230934544699267,0.216174547863193,0.265048353653401
"backgroundcodeindexof""",0.247733654570766,0.287800184660591,0.296333416039124,0.261298613552935,0.210112182446755,0.280133369215764
"finalcolor""",0.265847836015746,0.252329555503093,0.216090493393131,0.27484335845802,0.291511595225893,0.29844223249238
"""""	""else""",0.28237380341161,0.205371690075845,0.249534056615084,0.256756292819045,0.292634692508727,0.287744312430732
"""""	""finalcolor",0.243314728280529,0.265609799837694,0.204303490533493,0.22857709992677,0.206339423591271,0.200324181653559
"translateansitocmcodestring",0.243315541581251,0.215925232577138,0.262942506652325,0.24936819751747,0.217889687418938,0.208836026024073
"""""	""ifcodeindexof",0.205698874220252,0.236796564469114,0.201123342569917,0.292385066766292,0.237167241587304,0.224011034378782
"""""	""string",0.248089969693683,0.213997829868458,0.230558836320415,0.230544680356979,0.279891885980032,0.24415346889291
"codenull""",0.226479106349871,0.253430356900208,0.299434774764814,0.295922288275324,0.205582246766426,0.294840937689878
"""""	""boolean",0.21083142044954,0.292459903447889,0.283105154428631,0.205725497333333,0.207703445013613,0.236973457410932
"boldcodeindexofcodeindexof""",0.268181861075573,0.293084516143426,0.24401491896715,0.218142925528809,0.213581870379858,0.235163979628123
"""""	""ifcodenullcodeindexofi""",0.296974824136123,0.215257515129633,0.294014715892263,0.229737602593377,0.295787807088345,0.284987088432536
"""""	""codeboldcolorcodelettersincardinalordericharactertouppercasecolorcodelettersincardinalordericharat""",0.233552499860525,0.253518883534707,0.279733449220657,0.229809069656767,0.205310361390002,0.249030124372803
"""""	""ifcodenullcodenull""",0.214528447762132,0.269768134341575,0.208176286052912,0.202347686514258,0.298758294223808,0.254187239869498
"codecode""",0.289353733160533,0.275388709222898,0.202888172189705,0.228518468467519,0.280776436114684,0.24792962865904
"mixhtmlcodesstring",0.231325042340904,0.298918191995472,0.254694989952259,0.249417121312581,0.218347647925839,0.251352394022979
"code",0.208477806672454,0.218081589508802,0.219011430954561,0.262116827163845,0.28879577156622,0.291232697525993
"""""	""ifcodenullcodelength""",0.253522420371883,0.257509864238091,0.234174749115482,0.268487074878067,0.245785448374227,0.223057966260239
"""""	""htmlcode""",0.268169870460406,0.207031233352609,0.263692357041873,0.247595716500655,0.266286939848214,0.269764627562836
"""""	""ifcodenullcodelength",0.250911893555894,0.269199752970599,0.229833976901136,0.251871236343868,0.210989192896523,0.267421126225963
"codestartswithfont""",0.252774681453593,0.276172530720942,0.293751803366467,0.296210513729602,0.237306200899184,0.234365061041899
"""""	""htmlcodecode""",0.240286891115829,0.254845732776448,0.208572310837917,0.237156034749933,0.287502653989941,0.201331422431394
"""""	""ifcodestartswithcodestartswith""",0.221635892242193,0.295590895856731,0.282813351973891,0.25637586095836,0.258191072102636,0.230611841147766
"""""	""ifcodestartswith""",0.289126966823824,0.218994505004957,0.222220690501854,0.262384719122201,0.215299331909046,0.279679001960903
"""""	""ifhtmlstartswith",0.289005081518553,0.216558205895126,0.242547853523865,0.218927057599649,0.208009969186969,0.230740784341469
"fonthtml""",0.212901811208576,0.263151118415408,0.283437810069881,0.212353729060851,0.231169051164761,0.22908008757513
"mixcolorcodesstring",0.248627939261496,0.227919906564057,0.232796176197007,0.294244457152672,0.224334414652549,0.273621728783473
"""""	""ifcodestartswithcodecodesubstringlength""",0.222841462632641,0.260958923376165,0.298092965898104,0.268548499373719,0.219778796518222,0.227455734601244
"cmmsg",0.18528833030723,0.146269573434256,0.146748353051953,0.195052925054915,0.139420450432226,0.1856619508937
"fixsourcefightcolorcmmsg",0.27224138006568,0.253600799920969,0.221827617008239,0.253620659839362,0.243350477959029,0.249489651084878
"msg""",0.162234800308943,0.157028415077366,0.172070355527103,0.147497426345944,0.160744195594452,0.128339979285374
"""""	""ifmsgtargetmessagenull""",0.201862810133025,0.210233542742208,0.224820954725146,0.280719173536636,0.285540908994153,0.207791790505871
"""""	""msgsettargetmessagecmstringsreplaceallmsgtargetmessagefe""",0.255946092121303,0.223046137671918,0.276496269530617,0.276801672950387,0.270295370928943,0.26939206677489
"standardhtmllookups""",0.221767135127448,0.259986839583144,0.221516289096326,0.215614281245507,0.299135124101303,0.257945727556944
"""""	""htlookupnew",0.293102957867086,0.295769829908386,0.287410214799456,0.281332128564827,0.287993227574043,0.281752331671305
"string""",0.257215213496238,0.235408448195085,0.272860947949812,0.271514464635402,0.217234166059643,0.292769890278578
"bold""",0.236599863413721,0.285894759860821,0.271350740804337,0.254538076859899,0.224822383071296,0.215167978103273
"""""	""htlookuphttagunderline",0.277186482679099,0.292581631988287,0.208529433934018,0.219481509597972,0.208992552687414,0.272887474601157
"underline""",0.262885008053854,0.249123891233467,0.243497266503982,0.249606650182977,0.298366119666025,0.263790998607874
"""""	""htlookuphttagblink",0.250326511333697,0.293818708509207,0.243155852262862,0.298278262210079,0.23521295634564,0.259733455628157
"italics""",0.221285373764113,0.296864648303017,0.291302658128552,0.245402067154646,0.213692785822786,0.266435008402914
"""""	""htlookuphttagnone",0.294015156687237,0.296808535302989,0.243616015161388,0.217148798238486,0.24783405859489,0.23839813740924
"ansi",0.264055520575494,0.231981651717797,0.287240885780193,0.287969159311615,0.283660805318505,0.219790483103134
"escape""",0.270712158316746,0.248635905515403,0.20946530920919,0.229995141550899,0.259413114166819,0.210530222696252
"""""	""htlookup",0.221462342748418,0.244000535155647,0.210729777556844,0.292857495765202,0.255253980192356,0.221860590367578
"mxp",0.130518026533537,0.110851226770319,0.17464029896073,0.110259124729782,0.124084372306243,0.195320549723692
"iicolorallnormalcolorcodeletterslengthi""",0.23006387623027,0.20096731830854,0.222540408209898,0.249276584596373,0.286272235284559,0.252442555152811
"default",0.268462544842623,0.220553347887471,0.250456493208185,0.200539292092435,0.216856855386868,0.261651691608131
"color",0.26706855003722,0.206233766349033,0.277393264253624,0.238457609154284,0.259919386729598,0.239456234546378
"settings""",0.206197794992477,0.272846619179472,0.256467491644435,0.292160856164992,0.236742815887555,0.208603643183596
"""""	""htlookupcolorcodehighlighthttaglightcyan""",0.231846668454818,0.227438569464721,0.252993722073734,0.228803647775203,0.210838442202657,0.246025652578101
"""""	""htlookupcolorcodeyoufighthttaglightpurple""",0.256570510822348,0.279658936522901,0.295572501793504,0.224025485687889,0.202809772500768,0.230250204494223
"""""	""htlookupcolorcodefightyouhttaglightred""",0.236687158257701,0.237362103676423,0.254328806092963,0.214377331361175,0.229192208521999,0.286121165589429
"""""	""htlookupcolorcodefighthttagred""",0.228389391745441,0.245688819815405,0.294364378764294,0.263778008683585,0.275570062035695,0.259928295342252
"""""	""htlookupcolorcodespellhttagyellow""",0.255487675825134,0.235767319984734,0.291000590566546,0.24912330894731,0.253626761189662,0.250310989213176
"""""	""htlookupcolorcodeemotehttaglightpurple""",0.295139482850209,0.218037757696584,0.226676707295701,0.271306954603642,0.235637934948318,0.293338570254855
"""""	""htlookupcolorcodeweatherhttagwhite""",0.263420903915539,0.226637962693349,0.220767107699066,0.290946290502325,0.226602810621262,0.231852645240724
"""""	""htlookupcolorcodetalkhttaglightblue""",0.232656056480482,0.292497452721,0.289408432575874,0.213274307618849,0.251746900379658,0.276167148491368
"""""	""htlookupcolorcodetellhttagcyan""",0.271425828803331,0.2171345441835,0.299228113819845,0.227595685003325,0.297199906804599,0.208059553941712
"""""	""htlookupcolorcodechannelmixhtmlcodeshttaglightcyanhttagbgblue""",0.234249220183119,0.201602643472143,0.292921018623747,0.209466669033282,0.27860495436471,0.281551296496764
"""""	""htlookupcolorcodechannelforehttaglightcyan""",0.214241296448745,0.27605728560593,0.273749235807918,0.256716142757796,0.238886078470387,0.26873162384145
"""""	""htlookupcolorcodeimportantmixhtmlcodeshttaglightcyanhttagbgblue""",0.254455558233894,0.205453608580865,0.235232263500802,0.269623758061789,0.272594541800208,0.251721788966097
"""""	""htlookupcolorcodeimportantmixhtmlcodeshttagyellowhttagbgblue""",0.205499542714097,0.232186749740504,0.240348284761421,0.246165595320053,0.282450958853588,0.204442097363062
"""""	""htlookupcolorcodeimportantmixhtmlcodeshttagyellowhttagbgred""",0.26287543924991,0.27231496158056,0.244346112990752,0.20986992130056,0.250715389335528,0.243629040662199
"""""	""htlookupcolorcoderoomtitlehttaglightcyan""",0.288453575130552,0.228677544626407,0.256511729885824,0.244672805746086,0.236193100060336,0.225962279899977
"""""	""htlookupcolorcoderoomdeschttagwhite""",0.284723707707599,0.289699970791116,0.266719860886224,0.219227913022041,0.236495134513825,0.242624072311446
"""""	""htlookupcolorcodedirectionmixhtmlcodeshttaglightcyanhttagbgblue""",0.25635712412186,0.251264311186969,0.257192386058159,0.211752132093534,0.231077882600948,0.22607622332871
"""""	""htlookupcolorcodedoordeschttaglightblue""",0.200261687720194,0.211845529242419,0.267121247737668,0.255036079580896,0.290347471297719,0.293964091688395
"""""	""htlookupcolorcodeitemhttaglightgreen""",0.296444594394416,0.294328675162978,0.215589337097481,0.237790474807844,0.204466969333589,0.232317162910476
"""""	""htlookupcolorcodemobhttaglightpurple""",0.221519770659506,0.214175416668877,0.251416376093403,0.252590978029184,0.220454358542338,0.298770192964002
"""""	""htlookupcolorcodehitpointshttaglightcyan""",0.220340517931618,0.290227523236536,0.299087036750279,0.295993006206118,0.288280914770439,0.279801857681014
"""""	""htlookupcolorcodemanahttaglightcyan""",0.224248900357634,0.284322655247524,0.225191628257744,0.211356196599081,0.221690399060026,0.252003243216313
"""""	""htlookupcolorcodemoveshttaglightcyan""",0.242282369895838,0.234470351738855,0.298462108592503,0.207512554922141,0.242797623667866,0.274352159164846
"""""	""htlookupcolorcodeunexpdirectionmixhtmlcodeshttagcyanhttagbgblue""",0.210774928680621,0.252756482432596,0.228892258252017,0.209876715601422,0.282100264402106,0.227526441705413
"""""	""htlookupcolorcodeunexpdoordeschttaglightblue""",0.2700008795131,0.261502602370456,0.279762429161929,0.254654419259168,0.235782717564143,0.281198363052681
"""""	""vectorstring",0.273879850888625,0.295985809597187,0.244571756152436,0.270535121648572,0.244651426910423,0.256508289580233
"schemesettingscmparmsparsecommascmpropsgetvarcmpropsstrcolorschemetrue""",0.20577236704994,0.236242878786288,0.217919411510229,0.259565718797967,0.269273815723136,0.283835274190642
"iischemesettingssizei""",0.261031627096236,0.284005648246966,0.223607143620029,0.262093189661391,0.276342223444954,0.21179417076055
"""""	""int",0.202256017946638,0.29635682341177,0.278791052941233,0.211669818195514,0.22635548741091,0.230741617036983
"xsindexof""",0.256811186671257,0.26191404866986,0.270512604131363,0.201985253300518,0.256050252262503,0.230065599968657
"keyssubstringxtrim""",0.295043576066382,0.287214837549254,0.218990091886371,0.260207645106129,0.209430617257021,0.229165738285519
"valuessubstringxtrim""",0.296550625213422,0.278236871398985,0.20411373663228,0.274192545586266,0.275115575175732,0.285304620326497
"""""	""char",0.260885865543969,0.257203140296042,0.206075901654549,0.2858140518656,0.278184196562506,0.249623031029478
"codechar",0.251733486074954,0.237022463046014,0.278367523336783,0.29702633661218,0.208483044384047,0.290351677918807
"iiiicolorcodeallcodenameslengthii""",0.278199766553007,0.292102248431183,0.274902466544881,0.267928439029492,0.229460740834475,0.282836509216577
"codecharcolorcodeallcodesii",0.295107800327241,0.270977265387774,0.27674674380105,0.250824015098624,0.292404053919017,0.297976187663153
"break""",0.260695494106039,0.278998204180971,0.27951885133516,0.295093082613312,0.224317911965773,0.275475358567201
"""""	""ifcodechar",0.246834628004581,0.267663318477571,0.221968540875241,0.250434684101492,0.29611562602222,0.275918523129076
"addcolornull""",0.261368461488746,0.25300384319853,0.21974440892227,0.281350493943319,0.274585375888273,0.233627067110501
"""""	""whilevaluelength""",0.222302494011819,0.24206686608959,0.200999219785444,0.275000465707853,0.24472916580271,0.249564219499007
"""""	""addcolorvalue""",0.208920999616385,0.22500039646402,0.281864240090363,0.215433674957603,0.250541601353325,0.225368774496019
"""""	""addcolorvaluesubstringxtrim""",0.289545237598941,0.209883243916556,0.246543149393983,0.28162878358271,0.25323874631431,0.217958745150827
"""""	""ifaddcolorequalsignorecasecolorallcolornamesii""",0.290665436349809,0.201467335736379,0.225110911368392,0.268171837017871,0.241230145306326,0.28440914885141
"""""	""ifnewvalnull""",0.201387766120024,0.202989248046651,0.231695393263362,0.27101548362989,0.200609962176532,0.280052499007434
"""""	""newvaladdcode""",0.285657906509005,0.278921129903756,0.254723664722405,0.227519726241007,0.293670793017372,0.265775578073226
"iihtlookuplengthi""",0.212938935868442,0.208613142208196,0.203583467775024,0.207490525231697,0.283099936274812,0.242642770940438
"""""	""ifsnullsstartswithslength""",0.267183139361441,0.280392806581222,0.24887583993841,0.207014270988293,0.285015552374534,0.268647336028516
"""""	""htlookupihtlookupscharat""",0.288322981400415,0.257404324947856,0.244339459831826,0.225929323374294,0.253926717513241,0.224276851001196
"""""	""htlookupcolorcodenormalhttagnone""",0.251921481685713,0.236878977203742,0.265634217555635,0.255560665205121,0.229443000000902,0.275352783035487
"htlookup""",0.282708582398482,0.250233417307027,0.250391890085302,0.286315806931816,0.218776703602634,0.231062601786107
"""""	""if",0.283416228112765,0.207520126807503,0.273876700014807,0.200176883698441,0.287424475420266,0.278721896442585
"unworshipedkotwaleecompareandsetfalse",0.286788620101288,0.254949183994904,0.276947096851654,0.263535769935697,0.287929263175465,0.243597758444957
"true",0.257579138455912,0.254949748842046,0.203194133355282,0.28059605890885,0.276591084431857,0.200474758795463
"""""	""tracertracepointlocation""",0.20436588099692,0.255878280755132,0.290025048144162,0.221028546011075,0.284427525196224,0.298954895162024
"""""	""tmptmpyoofsstestcasesrccomplanetinkcoffeemudlibrariescmcolorjava""",0.205288147763349,0.223905414692126,0.252520096697845,0.208337702136487,0.245350999012589,0.26648876296822
"""""	""standardcolorlookups""",0.241084948554635,0.27468078113161,0.207157477270812,0.237929748580791,0.219571218476631,0.289751131297089
"""""	""file",0.209515682724305,0.260073584667407,0.238747791619971,0.270537207112648,0.222398313786834,0.293749627121724
"simitywerejaguar",0.272315388428979,0.211584028531797,0.294367490429431,0.267128240060993,0.236691560922191,0.262539592129178
"file""",0.267127477610484,0.205265712924302,0.270415715896524,0.245498065673746,0.24161711926572,0.248619990516454
"""""	""optstonesoupworkspacetestdatalogfiletxt""",0.241561942733824,0.265601231413893,0.250383450370282,0.236161447665654,0.278405252494849,0.277698103152215
"simitywerejaguargetparentfileexists""",0.272216919856146,0.22342313232366,0.259153229324147,0.241940761520527,0.291817682539113,0.230359754827805
"simitywerejaguargetparentfilemkdirs",0.262378721055575,0.210137211554684,0.251475472864695,0.205894022039138,0.269347720686346,0.282343218731694
"""""	""throw",0.270556146837771,0.216220790380612,0.253157515847124,0.207616497133859,0.201096499944106,0.282008542283438
"runtimeexception""",0.213162191887386,0.229552092123777,0.230265854811296,0.25702957813628,0.253253567544743,0.241429804707877
"""""	""try",0.13649388263002,0.183447816432454,0.134576123021543,0.131823281920515,0.168983123451471,0.181427762866952
"""""	""cmcolortactuspolyphobia",0.250739680207334,0.283891421346925,0.278611682984047,0.258941476419568,0.256533075170591,0.237916263751686
"printstream""",0.241603585099801,0.213050161674619,0.226999495225027,0.222992106922902,0.224657999211922,0.260501827602275
"""""	""new",0.298609284940176,0.254939147364348,0.225830056122504,0.231159011903219,0.208025780622847,0.284878651658073
"fileoutputstreamsimitywerejaguar",0.27293746334035,0.282155281724408,0.221981652732939,0.247016169619747,0.224548538029194,0.218612793809734
"false""",0.201236738474108,0.218658366217278,0.241728577762842,0.219973582262173,0.245664625777863,0.276222569402307
"""""	""true",0.243164837313816,0.237291541066952,0.220794683345594,0.247119800373912,0.219894582172856,0.235018959082663
"iso""",0.269345448631793,0.255734768440016,0.22101963693276,0.283956084353849,0.218365997052752,0.250071302521974
"catch",0.226095052366145,0.23191755132284,0.234812318556942,0.291625803080387,0.200880241137929,0.245727861789055
"filenotfoundexception",0.275897253700532,0.238004852319136,0.201452859234996,0.228731497656554,0.27705056364648,0.200198272289708
"nabbyrotal",0.210280785919167,0.260350135108456,0.215909801214002,0.246553507633507,0.294559610309079,0.294790362473577
"""""	""systemerrprintffailed",0.298024255828932,0.246357136056758,0.242126544681378,0.293041632184759,0.222190657886676,0.269945764867589
"open",0.257280563213863,0.218587616761215,0.288114400650375,0.255227248417214,0.233635470177978,0.285107608069666
"log",0.234632326615974,0.283009681338444,0.252304705395363,0.212176871276461,0.244309594412334,0.292870085733011
"sn""",0.16742543024011,0.169910727464594,0.176514956378378,0.118961546756327,0.148232384235598,0.176805424341001
"""""	""nabbyrotalgetmessage""",0.278341505839489,0.288836031104438,0.292161351628602,0.27192961613182,0.296708643017337,0.223147020977922
"""""	""stonesoup",0.267237085220404,0.209682255238295,0.274898984376341,0.208452849951573,0.202974809077568,0.246361650549807
"failed",0.236206916160882,0.283180362987332,0.289769411762245,0.20653231611941,0.231752602523193,0.25806551121641
"nabbyrotal""",0.290728536830284,0.254680326301605,0.221459513180889,0.242215306381695,0.204335383977741,0.233968243864365
"cmcolortactuspolyphobia",0.278036118135788,0.23214213529136,0.257440556725487,0.260546255880035,0.241742534842342,0.215744914649986
"null",0.21694919844158,0.269456409197301,0.251028902316466,0.269039339339361,0.28824856786523,0.294992444571108
"""""	""getenvsuprastatesexological""",0.220312900212593,0.201569945784286,0.209786072839051,0.219442437868565,0.207424073270522,0.221500074141659
